remap_id,compatibility,compatibility_cluster_command,compatibility_surface,normalized_command,normalized_cluster_sblr,sblr_route,source_search_key,compatibility_isolation,downstream_phase,cross_node_distributed_query_marker,provider_api_boundary,cluster_provider_boundary_status,disabled_behavior,enabled_stub_behavior,private_provider_behavior,refusal_policy,route_status,sblr_proof_id,cluster_proof_gate,local_query_authority_policy,parser_authority_policy,compatibility_authority_policy,test_destination,proof_gate,status,notes
FPR-P2-CLUSTER-00312,neo4j,reference_surface:leader_election,reference_surface:leader_election,cluster.node.set_role,sblr.cluster.control.v3:cluster.node.set_role,sblr.cluster.control.v3:cluster.node.set_role,docs/reference/compatibility_release_acquisition/neo4j/2026.04.0/source/community/common/PublicApi.txt#keyword:leader,own_compatibility_surface_only,FPR-P2,not_cluster_query,cluster.set_node_role,provider_routed_public_boundary_manifested,functionality_unsupported;kClusterSupportNotEnabledCode;unsupported_feature=cluster.provider;no_provider_call;fail_closed,functionality_unlicensed;kClusterHandshakeStubCompileLinkOnlyCode;unsupported_feature=cluster.provider.stub;public_compile_link_boundary_only;no_cluster_authority_or_production_behavior,private_internal_provider_required;provider_api_boundary=cluster.set_node_role;no_private_source_or_implementation_detail,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution,provider_boundary_route_required,FSE-P7-PROOF-00016,sblr_surface_fse_p7_execution_proof_gate,query.plan_operation_never_cluster_authority;local_query_sblr_remains_local_engine_authority,parser_emits_normalized_cluster_sblr_only;parser_execution_storage_finality_authority_forbidden,compatibility_cluster_execution_storage_transaction_finality_authority_forbidden,project/tests/compatibility_sql_parser_first_tranche/parser_remap_cluster_route_gate.py,parser_remap_cluster_route_gate,p2_cluster_route_remap_verified,row-level compatibility cluster surface remap preserves provider boundary compile policy and compatibility parser isolation;private provider implementation detail is not recorded
FPR-P2-CLUSTER-00313,opensearch,reference_surface:cluster_topology_or_control,reference_surface:cluster_topology_or_control,cluster.job.start_controlled,sblr.cluster.control.v3:cluster.job.start_controlled,sblr.cluster.control.v3:cluster.job.start_controlled,docs/reference/compatibility_catalog_seeds/opensearch/opensearch_2_beta2_full_seed_manifest.yaml#keyword:cluster,own_compatibility_surface_only,FPR-P2,not_cluster_query,cluster.start_job,provider_routed_public_boundary_manifested,functionality_unsupported;kClusterSupportNotEnabledCode;unsupported_feature=cluster.provider;no_provider_call;fail_closed,functionality_unlicensed;kClusterHandshakeStubCompileLinkOnlyCode;unsupported_feature=cluster.provider.stub;public_compile_link_boundary_only;no_cluster_authority_or_production_behavior,private_internal_provider_required;provider_api_boundary=cluster.start_job;no_private_source_or_implementation_detail,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution,provider_boundary_route_required,FSE-P7-PROOF-00005,sblr_surface_fse_p7_execution_proof_gate,query.plan_operation_never_cluster_authority;local_query_sblr_remains_local_engine_authority,parser_emits_normalized_cluster_sblr_only;parser_execution_storage_finality_authority_forbidden,compatibility_cluster_execution_storage_transaction_finality_authority_forbidden,project/tests/compatibility_sql_parser_first_tranche/parser_remap_cluster_route_gate.py,parser_remap_cluster_route_gate,p2_cluster_route_remap_verified,row-level compatibility cluster surface remap preserves provider boundary compile policy and compatibility parser isolation;private provider implementation detail is not recorded
FPR-P2-CLUSTER-00314,opensearch,reference_surface:replication_control,reference_surface:replication_control,cluster.replication.consume_cluster_event,sblr.replication.consumer.v3:cluster.replication.consume_cluster_event,sblr.replication.consumer.v3:cluster.replication.consume_cluster_event,docs/reference/compatibility_catalog_seeds/opensearch/opensearch_2_beta2_full_seed_manifest.yaml#keyword:replication,own_compatibility_surface_only,FPR-P2,not_cluster_query,cluster.inspect_replication,provider_routed_public_boundary_manifested,functionality_unsupported;kClusterSupportNotEnabledCode;unsupported_feature=cluster.provider;no_provider_call;fail_closed,functionality_unlicensed;kClusterHandshakeStubCompileLinkOnlyCode;unsupported_feature=cluster.provider.stub;public_compile_link_boundary_only;no_cluster_authority_or_production_behavior,private_internal_provider_required;provider_api_boundary=cluster.inspect_replication;no_private_source_or_implementation_detail,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution,provider_boundary_route_required,FSE-P7-PROOF-00036,sblr_surface_fse_p7_execution_proof_gate,query.plan_operation_never_cluster_authority;local_query_sblr_remains_local_engine_authority,parser_emits_normalized_cluster_sblr_only;parser_execution_storage_finality_authority_forbidden,compatibility_cluster_execution_storage_transaction_finality_authority_forbidden,project/tests/compatibility_sql_parser_first_tranche/parser_remap_cluster_route_gate.py,parser_remap_cluster_route_gate,p2_cluster_route_remap_verified,row-level compatibility cluster surface remap preserves provider boundary compile policy and compatibility parser isolation;private provider implementation detail is not recorded
FPR-P2-CLUSTER-00315,opensearch,reference_surface:cdc_stream,reference_surface:cdc_stream,cluster.metrics.emit_event,sblr.cluster.report.v3:cluster.metrics.emit_event,sblr.cluster.report.v3:cluster.metrics.emit_event,docs/reference/compatibility_catalog_seeds/opensearch/opensearch_2_beta2_full_seed_manifest.yaml#keyword:cdc,own_compatibility_surface_only,FPR-P2,not_cluster_query,cluster.emit_event,provider_routed_public_boundary_manifested,functionality_unsupported;kClusterSupportNotEnabledCode;unsupported_feature=cluster.provider;no_provider_call;fail_closed,functionality_unlicensed;kClusterHandshakeStubCompileLinkOnlyCode;unsupported_feature=cluster.provider.stub;public_compile_link_boundary_only;no_cluster_authority_or_production_behavior,private_internal_provider_required;provider_api_boundary=cluster.emit_event;no_private_source_or_implementation_detail,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution,provider_boundary_route_required,FSE-P7-PROOF-00008,sblr_surface_fse_p7_execution_proof_gate,query.plan_operation_never_cluster_authority;local_query_sblr_remains_local_engine_authority,parser_emits_normalized_cluster_sblr_only;parser_execution_storage_finality_authority_forbidden,compatibility_cluster_execution_storage_transaction_finality_authority_forbidden,project/tests/compatibility_sql_parser_first_tranche/parser_remap_cluster_route_gate.py,parser_remap_cluster_route_gate,p2_cluster_route_remap_verified,row-level compatibility cluster surface remap preserves provider boundary compile policy and compatibility parser isolation;private provider implementation detail is not recorded
FPR-P2-CLUSTER-00316,opensearch,reference_surface:shard_placement,reference_surface:shard_placement,cluster.placement.assign_tablet_range,required_new:sblr.cluster.placement.v1:cluster.placement.assign_tablet_range,required_new:sblr.cluster.placement.v1:cluster.placement.assign_tablet_range,docs/reference/compatibility_catalog_seeds/opensearch/opensearch_2_beta2_full_seed_manifest.yaml#keyword:shard,own_compatibility_surface_only,FPR-P2,not_cluster_query,cluster.assign_tablet_range,provider_routed_public_boundary_manifested,functionality_unsupported;kClusterSupportNotEnabledCode;unsupported_feature=cluster.provider;no_provider_call;fail_closed,functionality_unlicensed;kClusterHandshakeStubCompileLinkOnlyCode;unsupported_feature=cluster.provider.stub;public_compile_link_boundary_only;no_cluster_authority_or_production_behavior,private_internal_provider_required;provider_api_boundary=cluster.assign_tablet_range;no_private_source_or_implementation_detail,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution,provider_boundary_route_required,FSE-P7-PROOF-00018,sblr_surface_fse_p7_execution_proof_gate,query.plan_operation_never_cluster_authority;local_query_sblr_remains_local_engine_authority,parser_emits_normalized_cluster_sblr_only;parser_execution_storage_finality_authority_forbidden,compatibility_cluster_execution_storage_transaction_finality_authority_forbidden,project/tests/compatibility_sql_parser_first_tranche/parser_remap_cluster_route_gate.py,parser_remap_cluster_route_gate,p2_cluster_route_remap_verified,row-level compatibility cluster surface remap preserves provider boundary compile policy and compatibility parser isolation;private provider implementation detail is not recorded
FPR-P2-CLUSTER-00317,opensearch,reference_surface:placement_policy,reference_surface:placement_policy,cluster.security.validate_policy_version,required_new:sblr.cluster.security.v1:cluster.security.validate_policy_version,required_new:sblr.cluster.security.v1:cluster.security.validate_policy_version,docs/reference/compatibility_catalog_seeds/opensearch/opensearch_2_beta2_full_seed_manifest.yaml#keyword:placement,own_compatibility_surface_only,FPR-P2,not_cluster_query,cluster.validate_policy_version,provider_routed_public_boundary_manifested,functionality_unsupported;kClusterSupportNotEnabledCode;unsupported_feature=cluster.provider;no_provider_call;fail_closed,functionality_unlicensed;kClusterHandshakeStubCompileLinkOnlyCode;unsupported_feature=cluster.provider.stub;public_compile_link_boundary_only;no_cluster_authority_or_production_behavior,private_internal_provider_required;provider_api_boundary=cluster.validate_policy_version;no_private_source_or_implementation_detail,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution,provider_boundary_route_required,FSE-P7-PROOF-00045,sblr_surface_fse_p7_execution_proof_gate,query.plan_operation_never_cluster_authority;local_query_sblr_remains_local_engine_authority,parser_emits_normalized_cluster_sblr_only;parser_execution_storage_finality_authority_forbidden,compatibility_cluster_execution_storage_transaction_finality_authority_forbidden,project/tests/compatibility_sql_parser_first_tranche/parser_remap_cluster_route_gate.py,parser_remap_cluster_route_gate,p2_cluster_route_remap_verified,row-level compatibility cluster surface remap preserves provider boundary compile policy and compatibility parser isolation;private provider implementation detail is not recorded
FPR-P2-CLUSTER-00318,opensearch,reference_surface:replica_control,reference_surface:replica_control,cluster.tx.begin_distributed,required_new:sblr.cluster.transaction.v1:cluster.tx.begin_distributed,required_new:sblr.cluster.transaction.v1:cluster.tx.begin_distributed,docs/reference/compatibility_catalog_seeds/opensearch/opensearch_2_beta2_full_seed_manifest.yaml#keyword:replica,own_compatibility_surface_only,FPR-P2,not_cluster_query,cluster.begin_distributed_transaction,provider_routed_public_boundary_manifested,functionality_unsupported;kClusterSupportNotEnabledCode;unsupported_feature=cluster.provider;no_provider_call;fail_closed,functionality_unlicensed;kClusterHandshakeStubCompileLinkOnlyCode;unsupported_feature=cluster.provider.stub;public_compile_link_boundary_only;no_cluster_authority_or_production_behavior,private_internal_provider_required;provider_api_boundary=cluster.begin_distributed_transaction;no_private_source_or_implementation_detail,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution,provider_boundary_route_required,FSE-P7-PROOF-00054,sblr_surface_fse_p7_execution_proof_gate,query.plan_operation_never_cluster_authority;local_query_sblr_remains_local_engine_authority,parser_emits_normalized_cluster_sblr_only;parser_execution_storage_finality_authority_forbidden,compatibility_cluster_execution_storage_transaction_finality_authority_forbidden,project/tests/compatibility_sql_parser_first_tranche/parser_remap_cluster_route_gate.py,parser_remap_cluster_route_gate,p2_cluster_route_remap_verified,row-level compatibility cluster surface remap preserves provider boundary compile policy and compatibility parser isolation;private provider implementation detail is not recorded
FPR-P2-CLUSTER-00319,opensearch,reference_surface:distributed_execution_or_control,reference_surface:distributed_execution_or_control,cluster.query.fanout_search,required_new:sblr.cluster.query.v1:cluster.query.fanout_search,required_new:sblr.cluster.query.v1:cluster.query.fanout_search,docs/reference/compatibility_release_acquisition/opensearch/3.6.0/license/LICENSE.txt#keyword:distributed,own_compatibility_surface_only,FPR-P2,cross_node_distributed_cluster_authority_not_local_query,cluster.query.fanout_search,provider_routed_public_boundary_manifested,functionality_unsupported;kClusterSupportNotEnabledCode;unsupported_feature=cluster.provider;no_provider_call;fail_closed,functionality_unlicensed;kClusterHandshakeStubCompileLinkOnlyCode;unsupported_feature=cluster.provider.stub;public_compile_link_boundary_only;no_cluster_authority_or_production_behavior,private_internal_provider_required;provider_api_boundary=cluster.query.fanout_search;no_private_source_or_implementation_detail,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution,provider_boundary_route_required,FSE-P7-PROOF-00025,sblr_surface_fse_p7_execution_proof_gate,cluster_query_requires_provider_boundary;query.plan_operation_never_cluster_authority;local_query_sblr_remains_local_engine_authority,parser_emits_normalized_cluster_sblr_only;parser_execution_storage_finality_authority_forbidden,compatibility_cluster_execution_storage_transaction_finality_authority_forbidden,project/tests/compatibility_sql_parser_first_tranche/parser_remap_cluster_route_gate.py,parser_remap_cluster_route_gate,p2_cluster_route_remap_verified,row-level compatibility cluster surface remap preserves provider boundary compile policy and compatibility parser isolation;private provider implementation detail is not recorded
FPR-P2-CLUSTER-00320,opensearch,reference_surface:range_placement,reference_surface:range_placement,cluster.placement.assign_tablet_range,required_new:sblr.cluster.placement.v1:cluster.placement.assign_tablet_range,required_new:sblr.cluster.placement.v1:cluster.placement.assign_tablet_range,docs/reference/compatibility_release_acquisition/opensearch/3.6.0/source/.github/benchmark-configs.json#keyword:range,own_compatibility_surface_only,FPR-P2,not_cluster_query,cluster.assign_tablet_range,provider_routed_public_boundary_manifested,functionality_unsupported;kClusterSupportNotEnabledCode;unsupported_feature=cluster.provider;no_provider_call;fail_closed,functionality_unlicensed;kClusterHandshakeStubCompileLinkOnlyCode;unsupported_feature=cluster.provider.stub;public_compile_link_boundary_only;no_cluster_authority_or_production_behavior,private_internal_provider_required;provider_api_boundary=cluster.assign_tablet_range;no_private_source_or_implementation_detail,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution,provider_boundary_route_required,FSE-P7-PROOF-00018,sblr_surface_fse_p7_execution_proof_gate,query.plan_operation_never_cluster_authority;local_query_sblr_remains_local_engine_authority,parser_emits_normalized_cluster_sblr_only;parser_execution_storage_finality_authority_forbidden,compatibility_cluster_execution_storage_transaction_finality_authority_forbidden,project/tests/compatibility_sql_parser_first_tranche/parser_remap_cluster_route_gate.py,parser_remap_cluster_route_gate,p2_cluster_route_remap_verified,row-level compatibility cluster surface remap preserves provider boundary compile policy and compatibility parser isolation;private provider implementation detail is not recorded
FPR-P2-CLUSTER-00321,opensearch,reference_surface:partition_distribution,reference_surface:partition_distribution,cluster.placement.validate_partition_distribution,required_new:sblr.cluster.placement.v1:cluster.placement.validate_partition_distribution,required_new:sblr.cluster.placement.v1:cluster.placement.validate_partition_distribution,docs/reference/compatibility_release_acquisition/opensearch/3.6.0/source/.github/benchmark-configs.json#keyword:partition,own_compatibility_surface_only,FPR-P2,not_cluster_query,cluster.validate_partition_distribution,provider_routed_public_boundary_manifested,functionality_unsupported;kClusterSupportNotEnabledCode;unsupported_feature=cluster.provider;no_provider_call;fail_closed,functionality_unlicensed;kClusterHandshakeStubCompileLinkOnlyCode;unsupported_feature=cluster.provider.stub;public_compile_link_boundary_only;no_cluster_authority_or_production_behavior,private_internal_provider_required;provider_api_boundary=cluster.validate_partition_distribution;no_private_source_or_implementation_detail,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution,provider_boundary_route_required,FSE-P7-PROOF-00021,sblr_surface_fse_p7_execution_proof_gate,query.plan_operation_never_cluster_authority;local_query_sblr_remains_local_engine_authority,parser_emits_normalized_cluster_sblr_only;parser_execution_storage_finality_authority_forbidden,compatibility_cluster_execution_storage_transaction_finality_authority_forbidden,project/tests/compatibility_sql_parser_first_tranche/parser_remap_cluster_route_gate.py,parser_remap_cluster_route_gate,p2_cluster_route_remap_verified,row-level compatibility cluster surface remap preserves provider boundary compile policy and compatibility parser isolation;private provider implementation detail is not recorded
FPR-P2-CLUSTER-00322,opensearch,reference_surface:raft_consensus,reference_surface:raft_consensus,cluster.tx.validate_finality_proof,required_new:sblr.cluster.transaction.v1:cluster.tx.validate_finality_proof,required_new:sblr.cluster.transaction.v1:cluster.tx.validate_finality_proof,docs/reference/compatibility_release_acquisition/opensearch/3.6.0/source/AGENTS.md#keyword:raft,own_compatibility_surface_only,FPR-P2,not_cluster_query,cluster.validate_finality_proof,provider_routed_public_boundary_manifested,functionality_unsupported;kClusterSupportNotEnabledCode;unsupported_feature=cluster.provider;no_provider_call;fail_closed,functionality_unlicensed;kClusterHandshakeStubCompileLinkOnlyCode;unsupported_feature=cluster.provider.stub;public_compile_link_boundary_only;no_cluster_authority_or_production_behavior,private_internal_provider_required;provider_api_boundary=cluster.validate_finality_proof;no_private_source_or_implementation_detail,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution,provider_boundary_route_required,FSE-P7-PROOF-00059,sblr_surface_fse_p7_execution_proof_gate,query.plan_operation_never_cluster_authority;local_query_sblr_remains_local_engine_authority,parser_emits_normalized_cluster_sblr_only;parser_execution_storage_finality_authority_forbidden,compatibility_cluster_execution_storage_transaction_finality_authority_forbidden,project/tests/compatibility_sql_parser_first_tranche/parser_remap_cluster_route_gate.py,parser_remap_cluster_route_gate,p2_cluster_route_remap_verified,row-level compatibility cluster surface remap preserves provider boundary compile policy and compatibility parser isolation;private provider implementation detail is not recorded
FPR-P2-CLUSTER-00323,opensearch,reference_surface:tablet_placement,reference_surface:tablet_placement,cluster.placement.assign_tablet_range,required_new:sblr.cluster.placement.v1:cluster.placement.assign_tablet_range,required_new:sblr.cluster.placement.v1:cluster.placement.assign_tablet_range,docs/reference/compatibility_release_acquisition/opensearch/3.6.0/source/CHANGELOG.md#keyword:tablet,own_compatibility_surface_only,FPR-P2,not_cluster_query,cluster.assign_tablet_range,provider_routed_public_boundary_manifested,functionality_unsupported;kClusterSupportNotEnabledCode;unsupported_feature=cluster.provider;no_provider_call;fail_closed,functionality_unlicensed;kClusterHandshakeStubCompileLinkOnlyCode;unsupported_feature=cluster.provider.stub;public_compile_link_boundary_only;no_cluster_authority_or_production_behavior,private_internal_provider_required;provider_api_boundary=cluster.assign_tablet_range;no_private_source_or_implementation_detail,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution,provider_boundary_route_required,FSE-P7-PROOF-00018,sblr_surface_fse_p7_execution_proof_gate,query.plan_operation_never_cluster_authority;local_query_sblr_remains_local_engine_authority,parser_emits_normalized_cluster_sblr_only;parser_execution_storage_finality_authority_forbidden,compatibility_cluster_execution_storage_transaction_finality_authority_forbidden,project/tests/compatibility_sql_parser_first_tranche/parser_remap_cluster_route_gate.py,parser_remap_cluster_route_gate,p2_cluster_route_remap_verified,row-level compatibility cluster surface remap preserves provider boundary compile policy and compatibility parser isolation;private provider implementation detail is not recorded
FPR-P2-CLUSTER-00324,opensearch,reference_surface:leader_election,reference_surface:leader_election,cluster.node.set_role,sblr.cluster.control.v3:cluster.node.set_role,sblr.cluster.control.v3:cluster.node.set_role,docs/reference/compatibility_release_acquisition/opensearch/3.6.0/source/modules/analysis-common/src/yamlRestTest/resources/rest-api-spec/test/search.suggest/20_phrase.yml#keyword:leader,own_compatibility_surface_only,FPR-P2,not_cluster_query,cluster.set_node_role,provider_routed_public_boundary_manifested,functionality_unsupported;kClusterSupportNotEnabledCode;unsupported_feature=cluster.provider;no_provider_call;fail_closed,functionality_unlicensed;kClusterHandshakeStubCompileLinkOnlyCode;unsupported_feature=cluster.provider.stub;public_compile_link_boundary_only;no_cluster_authority_or_production_behavior,private_internal_provider_required;provider_api_boundary=cluster.set_node_role;no_private_source_or_implementation_detail,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution,provider_boundary_route_required,FSE-P7-PROOF-00016,sblr_surface_fse_p7_execution_proof_gate,query.plan_operation_never_cluster_authority;local_query_sblr_remains_local_engine_authority,parser_emits_normalized_cluster_sblr_only;parser_execution_storage_finality_authority_forbidden,compatibility_cluster_execution_storage_transaction_finality_authority_forbidden,project/tests/compatibility_sql_parser_first_tranche/parser_remap_cluster_route_gate.py,parser_remap_cluster_route_gate,p2_cluster_route_remap_verified,row-level compatibility cluster surface remap preserves provider boundary compile policy and compatibility parser isolation;private provider implementation detail is not recorded
FPR-P2-CLUSTER-00325,opensearch,reference_surface:failover_control,reference_surface:failover_control,cluster.node.admit_member,sblr.cluster.control.v3:cluster.node.admit_member,sblr.cluster.control.v3:cluster.node.admit_member,docs/reference/compatibility_release_acquisition/opensearch/3.6.0/source/release-notes/opensearch.release-notes-1.2.0.md#keyword:failover,own_compatibility_surface_only,FPR-P2,not_cluster_query,cluster.admit_member,provider_routed_public_boundary_manifested,functionality_unsupported;kClusterSupportNotEnabledCode;unsupported_feature=cluster.provider;no_provider_call;fail_closed,functionality_unlicensed;kClusterHandshakeStubCompileLinkOnlyCode;unsupported_feature=cluster.provider.stub;public_compile_link_boundary_only;no_cluster_authority_or_production_behavior,private_internal_provider_required;provider_api_boundary=cluster.admit_member;no_private_source_or_implementation_detail,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution,provider_boundary_route_required,FSE-P7-PROOF-00012,sblr_surface_fse_p7_execution_proof_gate,query.plan_operation_never_cluster_authority;local_query_sblr_remains_local_engine_authority,parser_emits_normalized_cluster_sblr_only;parser_execution_storage_finality_authority_forbidden,compatibility_cluster_execution_storage_transaction_finality_authority_forbidden,project/tests/compatibility_sql_parser_first_tranche/parser_remap_cluster_route_gate.py,parser_remap_cluster_route_gate,p2_cluster_route_remap_verified,row-level compatibility cluster surface remap preserves provider boundary compile policy and compatibility parser isolation;private provider implementation detail is not recorded
FPR-P2-CLUSTER-00326,opensearch,reference_surface:raft_consensus,reference_surface:raft_consensus,cluster.tx.validate_finality_proof,required_new:sblr.cluster.transaction.v1:cluster.tx.validate_finality_proof,required_new:sblr.cluster.transaction.v1:cluster.tx.validate_finality_proof,docs/reference/compatibility_release_acquisition/opensearch_sql_ppl/source/.claude/harness/ppl-bugfix-harness.md#keyword:raft,own_compatibility_surface_only,FPR-P2,not_cluster_query,cluster.validate_finality_proof,provider_routed_public_boundary_manifested,functionality_unsupported;kClusterSupportNotEnabledCode;unsupported_feature=cluster.provider;no_provider_call;fail_closed,functionality_unlicensed;kClusterHandshakeStubCompileLinkOnlyCode;unsupported_feature=cluster.provider.stub;public_compile_link_boundary_only;no_cluster_authority_or_production_behavior,private_internal_provider_required;provider_api_boundary=cluster.validate_finality_proof;no_private_source_or_implementation_detail,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution,provider_boundary_route_required,FSE-P7-PROOF-00059,sblr_surface_fse_p7_execution_proof_gate,query.plan_operation_never_cluster_authority;local_query_sblr_remains_local_engine_authority,parser_emits_normalized_cluster_sblr_only;parser_execution_storage_finality_authority_forbidden,compatibility_cluster_execution_storage_transaction_finality_authority_forbidden,project/tests/compatibility_sql_parser_first_tranche/parser_remap_cluster_route_gate.py,parser_remap_cluster_route_gate,p2_cluster_route_remap_verified,row-level compatibility cluster surface remap preserves provider boundary compile policy and compatibility parser isolation;private provider implementation detail is not recorded
FPR-P2-CLUSTER-00327,opensearch,reference_surface:shard_placement,reference_surface:shard_placement,cluster.placement.assign_tablet_range,required_new:sblr.cluster.placement.v1:cluster.placement.assign_tablet_range,required_new:sblr.cluster.placement.v1:cluster.placement.assign_tablet_range,docs/reference/compatibility_release_acquisition/opensearch_sql_ppl/source/.claude/harness/ppl-bugfix-reference.md#keyword:shard,own_compatibility_surface_only,FPR-P2,not_cluster_query,cluster.assign_tablet_range,provider_routed_public_boundary_manifested,functionality_unsupported;kClusterSupportNotEnabledCode;unsupported_feature=cluster.provider;no_provider_call;fail_closed,functionality_unlicensed;kClusterHandshakeStubCompileLinkOnlyCode;unsupported_feature=cluster.provider.stub;public_compile_link_boundary_only;no_cluster_authority_or_production_behavior,private_internal_provider_required;provider_api_boundary=cluster.assign_tablet_range;no_private_source_or_implementation_detail,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution,provider_boundary_route_required,FSE-P7-PROOF-00018,sblr_surface_fse_p7_execution_proof_gate,query.plan_operation_never_cluster_authority;local_query_sblr_remains_local_engine_authority,parser_emits_normalized_cluster_sblr_only;parser_execution_storage_finality_authority_forbidden,compatibility_cluster_execution_storage_transaction_finality_authority_forbidden,project/tests/compatibility_sql_parser_first_tranche/parser_remap_cluster_route_gate.py,parser_remap_cluster_route_gate,p2_cluster_route_remap_verified,row-level compatibility cluster surface remap preserves provider boundary compile policy and compatibility parser isolation;private provider implementation detail is not recorded
FPR-P2-CLUSTER-00328,opensearch,reference_surface:replica_control,reference_surface:replica_control,cluster.tx.begin_distributed,required_new:sblr.cluster.transaction.v1:cluster.tx.begin_distributed,required_new:sblr.cluster.transaction.v1:cluster.tx.begin_distributed,docs/reference/compatibility_release_acquisition/opensearch_sql_ppl/source/.claude/harness/ppl-bugfix-reference.md#keyword:replica,own_compatibility_surface_only,FPR-P2,not_cluster_query,cluster.begin_distributed_transaction,provider_routed_public_boundary_manifested,functionality_unsupported;kClusterSupportNotEnabledCode;unsupported_feature=cluster.provider;no_provider_call;fail_closed,functionality_unlicensed;kClusterHandshakeStubCompileLinkOnlyCode;unsupported_feature=cluster.provider.stub;public_compile_link_boundary_only;no_cluster_authority_or_production_behavior,private_internal_provider_required;provider_api_boundary=cluster.begin_distributed_transaction;no_private_source_or_implementation_detail,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution,provider_boundary_route_required,FSE-P7-PROOF-00054,sblr_surface_fse_p7_execution_proof_gate,query.plan_operation_never_cluster_authority;local_query_sblr_remains_local_engine_authority,parser_emits_normalized_cluster_sblr_only;parser_execution_storage_finality_authority_forbidden,compatibility_cluster_execution_storage_transaction_finality_authority_forbidden,project/tests/compatibility_sql_parser_first_tranche/parser_remap_cluster_route_gate.py,parser_remap_cluster_route_gate,p2_cluster_route_remap_verified,row-level compatibility cluster surface remap preserves provider boundary compile policy and compatibility parser isolation;private provider implementation detail is not recorded
FPR-P2-CLUSTER-00329,opensearch,reference_surface:cluster_topology_or_control,reference_surface:cluster_topology_or_control,cluster.job.start_controlled,sblr.cluster.control.v3:cluster.job.start_controlled,sblr.cluster.control.v3:cluster.job.start_controlled,docs/reference/compatibility_release_acquisition/opensearch_sql_ppl/source/.github/workflows/integ-tests-with-security.yml#keyword:cluster,own_compatibility_surface_only,FPR-P2,not_cluster_query,cluster.start_job,provider_routed_public_boundary_manifested,functionality_unsupported;kClusterSupportNotEnabledCode;unsupported_feature=cluster.provider;no_provider_call;fail_closed,functionality_unlicensed;kClusterHandshakeStubCompileLinkOnlyCode;unsupported_feature=cluster.provider.stub;public_compile_link_boundary_only;no_cluster_authority_or_production_behavior,private_internal_provider_required;provider_api_boundary=cluster.start_job;no_private_source_or_implementation_detail,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution,provider_boundary_route_required,FSE-P7-PROOF-00005,sblr_surface_fse_p7_execution_proof_gate,query.plan_operation_never_cluster_authority;local_query_sblr_remains_local_engine_authority,parser_emits_normalized_cluster_sblr_only;parser_execution_storage_finality_authority_forbidden,compatibility_cluster_execution_storage_transaction_finality_authority_forbidden,project/tests/compatibility_sql_parser_first_tranche/parser_remap_cluster_route_gate.py,parser_remap_cluster_route_gate,p2_cluster_route_remap_verified,row-level compatibility cluster surface remap preserves provider boundary compile policy and compatibility parser isolation;private provider implementation detail is not recorded
