remap_id,compatibility,parser_surface,compatibility_surface,classification,source_search_key,current_scratchbird_status,final_sblr,sblr_proof_id,route_status,executable_status,refusal_policy,parser_source_guard,test_destination,proof_gate,status,notes
FPR-P1-NONCLUSTER-00678,milvus,GRPC_REST_VECTOR_API,milvus.dml.upsert,PARSER_REMAP_ONLY,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kPatterns:milvus.dml.upsert,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.compatibility_specific_noncluster_control.milvus.milvus_dml_upsert.4f04a23abe,FSE-P7-PROOF-01770,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00679,milvus,GRPC_REST_VECTOR_API,milvus.dml.delete,PARSER_REMAP_ONLY,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kPatterns:milvus.dml.delete,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.compatibility_specific_noncluster_control.milvus.milvus_dml_delete.c6386f3872,FSE-P7-PROOF-01768,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00680,milvus,GRPC_REST_VECTOR_API,milvus.query.hybrid_search,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kPatterns:milvus.query.hybrid_search,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,sblr.noncluster.compatibility_specific_noncluster_control.milvus.milvus_query_hybrid_search.ade3fe2334,FSE-P7-PROOF-01775,mapped_to_engine_owned_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00681,milvus,GRPC_REST_VECTOR_API,milvus.query.search,PARSER_REMAP_ONLY,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kPatterns:milvus.query.search,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.compatibility_specific_noncluster_control.milvus.milvus_query_search.8755e470b2,FSE-P7-PROOF-01778,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00682,milvus,GRPC_REST_VECTOR_API,milvus.query.scalar,PARSER_REMAP_ONLY,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kPatterns:milvus.query.scalar,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.compatibility_specific_noncluster_control.milvus.milvus_query_scalar.e9d1308aba,FSE-P7-PROOF-01777,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00683,milvus,GRPC_REST_VECTOR_API,milvus.query.rerank,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kPatterns:milvus.query.rerank,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,sblr.noncluster.compatibility_specific_noncluster_control.milvus.milvus_query_rerank.6afe360b07,FSE-P7-PROOF-01776,mapped_to_engine_owned_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00684,milvus,GRPC_REST_VECTOR_API,milvus.security.create_user,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kPatterns:milvus.security.create_user,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,sblr.noncluster.security_auth_policy_and_materialized_au.milvus.milvus_security_create_user.8d2891294d,FSE-P7-PROOF-01780,mapped_to_engine_owned_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00685,milvus,GRPC_REST_VECTOR_API,milvus.security.create_role,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kPatterns:milvus.security.create_role,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,sblr.noncluster.security_auth_policy_and_materialized_au.milvus.milvus_security_create_role.a06e3f8a4e,FSE-P7-PROOF-01779,mapped_to_engine_owned_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00686,milvus,GRPC_REST_VECTOR_API,milvus.security.grant,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kPatterns:milvus.security.grant,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,sblr.noncluster.security_auth_policy_and_materialized_au.milvus.milvus_security_grant.d5a6665217,FSE-P7-PROOF-01781,mapped_to_engine_owned_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00687,milvus,GRPC_REST_VECTOR_API,milvus.security.revoke,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kPatterns:milvus.security.revoke,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,sblr.noncluster.security_auth_policy_and_materialized_au.milvus.milvus_security_revoke.5517bb7b73,FSE-P7-PROOF-01782,mapped_to_engine_owned_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00688,milvus,GRPC_REST_VECTOR_API,datatype_surface:json,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kDatatypeSurfaces:json,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,sblr.noncluster.compatibility_specific_noncluster_control.milvus.datatype_surface_json.03010c433b,FSE-P7-PROOF-01747,mapped_to_engine_owned_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00689,milvus,GRPC_REST_VECTOR_API,datatype_surface:array,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kDatatypeSurfaces:array,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,sblr.noncluster.compatibility_specific_noncluster_control.milvus.datatype_surface_array.6e4c22f477,FSE-P7-PROOF-01744,mapped_to_engine_owned_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00690,milvus,GRPC_REST_VECTOR_API,datatype_surface:vector,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kDatatypeSurfaces:vector,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,sblr.noncluster.compatibility_specific_noncluster_control.milvus.datatype_surface_vector.01bb2f954c,FSE-P7-PROOF-01748,mapped_to_engine_owned_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00691,milvus,GRPC_REST_VECTOR_API,datatype_surface:geometry,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kDatatypeSurfaces:geometry,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,sblr.noncluster.compatibility_specific_noncluster_control.milvus.datatype_surface_geometry.3682a6c59b,FSE-P7-PROOF-01746,mapped_to_engine_owned_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00692,milvus,GRPC_REST_VECTOR_API,datatype_surface:dynamic,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kDatatypeSurfaces:dynamic,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,sblr.noncluster.compatibility_specific_noncluster_control.milvus.datatype_surface_dynamic.47bb34d098,FSE-P7-PROOF-01745,mapped_to_engine_owned_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00693,milvus,GRPC_REST_VECTOR_API,builtin_function_surface:metric,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kBuiltinSurfaces:metric,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,sblr.noncluster.observability_metrics_tracing_events.milvus.builtin_function_surface_metric.9c5ccbca46,FSE-P7-PROOF-01732,mapped_to_engine_owned_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00694,milvus,GRPC_REST_VECTOR_API,builtin_function_surface:index,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kBuiltinSurfaces:index,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,sblr.noncluster.extension_udr_connector_management.milvus.builtin_function_surface_index.34e61e1201,FSE-P7-PROOF-01730,mapped_to_engine_owned_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00695,milvus,GRPC_REST_VECTOR_API,builtin_function_surface:filter,PARSER_REMAP_ONLY,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kBuiltinSurfaces:filter,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.extension_udr_connector_management.milvus.builtin_function_surface_filter.c69284098a,FSE-P7-PROOF-01729,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00696,milvus,GRPC_REST_VECTOR_API,builtin_function_surface:search,PARSER_REMAP_ONLY,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kBuiltinSurfaces:search,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.extension_udr_connector_management.milvus.builtin_function_surface_search.0621fd599a,FSE-P7-PROOF-01733,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00697,milvus,GRPC_REST_VECTOR_API,builtin_function_surface:load,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kBuiltinSurfaces:load,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,sblr.noncluster.storage_import_export_backup_restore.milvus.builtin_function_surface_load.7e856ed242,FSE-P7-PROOF-01731,mapped_to_engine_owned_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00698,milvus,GRPC_REST_VECTOR_API,builtin_function_surface:security,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kBuiltinSurfaces:security,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,sblr.noncluster.extension_udr_connector_management.milvus.builtin_function_surface_security.2c42ec735c,FSE-P7-PROOF-01734,mapped_to_engine_owned_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00699,milvus,GRPC_REST_VECTOR_API,catalog_overlay_surface:collections,PARSER_REMAP_ONLY,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kCatalogSurfaces:collections,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.observability_metrics_tracing_events.milvus.catalog_overlay_surface_collections.f63c178790,FSE-P7-PROOF-01736,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00700,milvus,GRPC_REST_VECTOR_API,catalog_overlay_surface:partitions,PARSER_REMAP_ONLY,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kCatalogSurfaces:partitions,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.observability_metrics_tracing_events.milvus.catalog_overlay_surface_partitions.f5480aeb9a,FSE-P7-PROOF-01739,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00701,milvus,GRPC_REST_VECTOR_API,catalog_overlay_surface:indexes,PARSER_REMAP_ONLY,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kCatalogSurfaces:indexes,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.observability_metrics_tracing_events.milvus.catalog_overlay_surface_indexes.c98ccb0962,FSE-P7-PROOF-01737,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00702,milvus,GRPC_REST_VECTOR_API,catalog_overlay_surface:segments,PARSER_REMAP_ONLY,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kCatalogSurfaces:segments,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.observability_metrics_tracing_events.milvus.catalog_overlay_surface_segments.f50932498b,FSE-P7-PROOF-01742,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00703,milvus,GRPC_REST_VECTOR_API,catalog_overlay_surface:load_states,PARSER_REMAP_ONLY,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kCatalogSurfaces:load_states,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.storage_import_export_backup_restore.milvus.catalog_overlay_surface_load_states.1a4b8f018a,FSE-P7-PROOF-01738,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00704,milvus,GRPC_REST_VECTOR_API,catalog_overlay_surface:users,PARSER_REMAP_ONLY,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kCatalogSurfaces:users,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.observability_metrics_tracing_events.milvus.catalog_overlay_surface_users.c75c681d3e,FSE-P7-PROOF-01743,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00705,milvus,GRPC_REST_VECTOR_API,catalog_overlay_surface:roles,PARSER_REMAP_ONLY,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kCatalogSurfaces:roles,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.observability_metrics_tracing_events.milvus.catalog_overlay_surface_roles.fac882988f,FSE-P7-PROOF-01741,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00706,milvus,GRPC_REST_VECTOR_API,catalog_overlay_surface:privileges,PARSER_REMAP_ONLY,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kCatalogSurfaces:privileges,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.observability_metrics_tracing_events.milvus.catalog_overlay_surface_privileges.35c971344f,FSE-P7-PROOF-01740,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00707,milvus,GRPC_REST_VECTOR_API,catalog_overlay_surface:aliases,PARSER_REMAP_ONLY,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kCatalogSurfaces:aliases,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.observability_metrics_tracing_events.milvus.catalog_overlay_surface_aliases.3595661aee,FSE-P7-PROOF-01735,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00708,milvus,GRPC_REST_VECTOR_API,diagnostic_surface:parse,PARSER_REMAP_ONLY,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kDiagnosticSurfaces:parse,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.observability_metrics_tracing_events.milvus.diagnostic_surface_parse.799cba365c,FSE-P7-PROOF-01753,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00709,milvus,GRPC_REST_VECTOR_API,diagnostic_surface:udr,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kDiagnosticSurfaces:udr,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,sblr.noncluster.observability_metrics_tracing_events.milvus.diagnostic_surface_udr.38adf744cb,FSE-P7-PROOF-01758,mapped_to_engine_owned_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-00710,milvus,GRPC_REST_VECTOR_API,diagnostic_surface:catalog,PARSER_REMAP_ONLY,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kDiagnosticSurfaces:catalog,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.observability_metrics_tracing_events.milvus.diagnostic_surface_catalog.72240aa0bb,FSE-P7-PROOF-01749,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
