parser_package,declared_surface,current_route,search_key,classification,downstream_owner
project/src/parsers/compatibility/milvus,milvus.admin.load_balance,kPolicyRefusal;match=LOAD_BALANCE;mapping=milvus.policy.cluster;sblr=none;engine_api=none;diagnostic=MILVUS.AUTHORITY.CLUSTER_CONTROL_RESERVED,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kPatterns:milvus.admin.load_balance,NORMALIZE_CLUSTER,parser remap lead
project/src/parsers/compatibility/milvus,milvus.admin.show_replicas,kPolicyRefusal;match=SHOW_REPLICAS;mapping=milvus.policy.cluster;sblr=none;engine_api=none;diagnostic=MILVUS.AUTHORITY.CLUSTER_CONTROL_RESERVED,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kPatterns:milvus.admin.show_replicas,NORMALIZE_CLUSTER,parser remap lead
project/src/parsers/compatibility/milvus,milvus.collection.create,kAdmittedSblr;match=CREATE COLLECTION;mapping=milvus.collection.create;sblr=SBLR_COMPAT_MILVUS_COLLECTION_ROUTE;engine_api=EngineVectorCollectionRoute;diagnostic=none,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kPatterns:milvus.collection.create,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/milvus,milvus.collection.drop,kAdmittedSblr;match=DROP COLLECTION;mapping=milvus.collection.drop;sblr=SBLR_COMPAT_MILVUS_COLLECTION_ROUTE;engine_api=EngineVectorCollectionRoute;diagnostic=none,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kPatterns:milvus.collection.drop,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/milvus,milvus.collection.has,kCatalogProjection;match=HAS COLLECTION;mapping=milvus.collection.has;sblr=SBLR_COMPAT_MILVUS_CATALOG_PROJECT;engine_api=EngineCatalogProjection;diagnostic=none,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kPatterns:milvus.collection.has,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/milvus,milvus.collection.describe,kCatalogProjection;match=DESCRIBE COLLECTION;mapping=milvus.collection.describe;sblr=SBLR_COMPAT_MILVUS_CATALOG_PROJECT;engine_api=EngineCatalogProjection;diagnostic=none,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kPatterns:milvus.collection.describe,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/milvus,milvus.partition.create,kAdmittedSblr;match=CREATE PARTITION;mapping=milvus.partition.create;sblr=SBLR_COMPAT_MILVUS_PARTITION_ROUTE;engine_api=EngineVectorPartitionRoute;diagnostic=none,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kPatterns:milvus.partition.create,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/milvus,milvus.partition.drop,kAdmittedSblr;match=DROP PARTITION;mapping=milvus.partition.drop;sblr=SBLR_COMPAT_MILVUS_PARTITION_ROUTE;engine_api=EngineVectorPartitionRoute;diagnostic=none,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kPatterns:milvus.partition.drop,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/milvus,milvus.index.create,kParserSupportUdr;match=CREATE INDEX;mapping=milvus.udr.index.create;sblr=SBLR_COMPAT_MILVUS_INDEX_ROUTE;engine_api=ParserSupportVectorIndexRoute;diagnostic=MILVUS.EMULATION.INDEX_ROUTE,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kPatterns:milvus.index.create,IMPLEMENT_NONCLUSTER,parser remap lead
project/src/parsers/compatibility/milvus,milvus.index.drop,kParserSupportUdr;match=DROP INDEX;mapping=milvus.udr.index.drop;sblr=SBLR_COMPAT_MILVUS_INDEX_ROUTE;engine_api=ParserSupportVectorIndexRoute;diagnostic=MILVUS.EMULATION.INDEX_ROUTE,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kPatterns:milvus.index.drop,IMPLEMENT_NONCLUSTER,parser remap lead
project/src/parsers/compatibility/milvus,milvus.collection.load,kParserSupportUdr;match=LOAD COLLECTION;mapping=milvus.udr.collection.load;sblr=SBLR_COMPAT_MILVUS_LOAD_ROUTE;engine_api=ParserSupportLoadRoute;diagnostic=MILVUS.EMULATION.LOAD_ROUTE,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kPatterns:milvus.collection.load,IMPLEMENT_NONCLUSTER,parser remap lead
project/src/parsers/compatibility/milvus,milvus.collection.release,kParserSupportUdr;match=RELEASE COLLECTION;mapping=milvus.udr.collection.release;sblr=SBLR_COMPAT_MILVUS_LOAD_ROUTE;engine_api=ParserSupportLoadRoute;diagnostic=MILVUS.EMULATION.LOAD_ROUTE,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kPatterns:milvus.collection.release,IMPLEMENT_NONCLUSTER,parser remap lead
project/src/parsers/compatibility/milvus,milvus.dml.insert,kAdmittedSblr;match=INSERT;mapping=milvus.dml.insert;sblr=SBLR_COMPAT_MILVUS_INSERT;engine_api=EngineVectorInsert;diagnostic=none,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kPatterns:milvus.dml.insert,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/milvus,milvus.dml.upsert,kAdmittedSblr;match=UPSERT;mapping=milvus.dml.upsert;sblr=SBLR_COMPAT_MILVUS_UPSERT;engine_api=EngineVectorUpsert;diagnostic=none,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kPatterns:milvus.dml.upsert,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/milvus,milvus.dml.delete,kAdmittedSblr;match=DELETE;mapping=milvus.dml.delete;sblr=SBLR_COMPAT_MILVUS_DELETE;engine_api=EngineVectorDelete;diagnostic=none,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kPatterns:milvus.dml.delete,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/milvus,milvus.query.hybrid_search,kParserSupportUdr;match=HYBRID_SEARCH;mapping=milvus.udr.hybrid_search;sblr=SBLR_COMPAT_MILVUS_HYBRID_SEARCH_ROUTE;engine_api=ParserSupportHybridSearchRoute;diagnostic=MILVUS.EMULATION.HYBRID_SEARCH_ROUTE,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kPatterns:milvus.query.hybrid_search,IMPLEMENT_NONCLUSTER,parser remap lead
project/src/parsers/compatibility/milvus,milvus.query.search,kAdmittedSblr;match=SEARCH;mapping=milvus.query.search;sblr=SBLR_COMPAT_MILVUS_SEARCH;engine_api=EngineVectorSearch;diagnostic=none,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kPatterns:milvus.query.search,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/milvus,milvus.query.scalar,kAdmittedSblr;match=QUERY;mapping=milvus.query.scalar;sblr=SBLR_COMPAT_MILVUS_QUERY;engine_api=EngineVectorScalarQuery;diagnostic=none,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kPatterns:milvus.query.scalar,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/milvus,milvus.query.rerank,kParserSupportUdr;match=RERANK;mapping=milvus.udr.rerank;sblr=SBLR_COMPAT_MILVUS_RERANK_ROUTE;engine_api=ParserSupportRerankRoute;diagnostic=MILVUS.EMULATION.RERANK_ROUTE,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kPatterns:milvus.query.rerank,IMPLEMENT_NONCLUSTER,parser remap lead
project/src/parsers/compatibility/milvus,milvus.security.create_user,kParserSupportUdr;match=CREATE USER;mapping=milvus.udr.security.create_user;sblr=SBLR_COMPAT_MILVUS_SECURITY_ROUTE;engine_api=ParserSupportSecurityRoute;diagnostic=MILVUS.EMULATION.SECURITY_ROUTE,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kPatterns:milvus.security.create_user,IMPLEMENT_NONCLUSTER,parser remap lead
project/src/parsers/compatibility/milvus,milvus.security.create_role,kParserSupportUdr;match=CREATE ROLE;mapping=milvus.udr.security.create_role;sblr=SBLR_COMPAT_MILVUS_SECURITY_ROUTE;engine_api=ParserSupportSecurityRoute;diagnostic=MILVUS.EMULATION.SECURITY_ROUTE,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kPatterns:milvus.security.create_role,IMPLEMENT_NONCLUSTER,parser remap lead
project/src/parsers/compatibility/milvus,milvus.security.grant,kParserSupportUdr;match=GRANT;mapping=milvus.udr.security.grant;sblr=SBLR_COMPAT_MILVUS_SECURITY_ROUTE;engine_api=ParserSupportSecurityRoute;diagnostic=MILVUS.EMULATION.SECURITY_ROUTE,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kPatterns:milvus.security.grant,IMPLEMENT_NONCLUSTER,parser remap lead
project/src/parsers/compatibility/milvus,milvus.security.revoke,kParserSupportUdr;match=REVOKE;mapping=milvus.udr.security.revoke;sblr=SBLR_COMPAT_MILVUS_SECURITY_ROUTE;engine_api=ParserSupportSecurityRoute;diagnostic=MILVUS.EMULATION.SECURITY_ROUTE,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kPatterns:milvus.security.revoke,IMPLEMENT_NONCLUSTER,parser remap lead
project/src/parsers/compatibility/milvus,datatype_surface:scalar,descriptor;surface=BOOL;INT8;INT16;INT32;INT64;FLOAT;DOUBLE;VARCHAR,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kDatatypeSurfaces:scalar,DOCUMENTATION_ONLY,inventory classification lead
project/src/parsers/compatibility/milvus,datatype_surface:json,parser_support_udr;surface=JSON,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kDatatypeSurfaces:json,IMPLEMENT_NONCLUSTER,inventory classification lead
project/src/parsers/compatibility/milvus,datatype_surface:array,parser_support_udr;surface=ARRAY,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kDatatypeSurfaces:array,IMPLEMENT_NONCLUSTER,inventory classification lead
project/src/parsers/compatibility/milvus,datatype_surface:vector,parser_support_udr;surface=FLOAT_VECTOR;BINARY_VECTOR;FLOAT16_VECTOR;BFLOAT16_VECTOR;SPARSE_FLOAT_VECTOR,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kDatatypeSurfaces:vector,IMPLEMENT_NONCLUSTER,inventory classification lead
project/src/parsers/compatibility/milvus,datatype_surface:geometry,parser_support_udr;surface=GEOMETRY,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kDatatypeSurfaces:geometry,IMPLEMENT_NONCLUSTER,inventory classification lead
project/src/parsers/compatibility/milvus,datatype_surface:dynamic,parser_support_udr;surface=DYNAMIC_FIELD,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kDatatypeSurfaces:dynamic,IMPLEMENT_NONCLUSTER,inventory classification lead
project/src/parsers/compatibility/milvus,builtin_function_surface:metric,parser_support_udr;surface=L2;IP;COSINE;HAMMING;JACCARD,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kBuiltinSurfaces:metric,IMPLEMENT_NONCLUSTER,inventory classification lead
project/src/parsers/compatibility/milvus,builtin_function_surface:index,parser_support_udr;surface=IVF_FLAT;HNSW;DISKANN;SCANN;AUTOINDEX,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kBuiltinSurfaces:index,IMPLEMENT_NONCLUSTER,inventory classification lead
project/src/parsers/compatibility/milvus,builtin_function_surface:filter,sblr;surface=LIKE;JSON_CONTAINS;ARRAY_CONTAINS,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kBuiltinSurfaces:filter,PARSER_REMAP_ONLY,inventory classification lead
project/src/parsers/compatibility/milvus,builtin_function_surface:search,sblr;surface=SEARCH;HYBRID_SEARCH;RERANK,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kBuiltinSurfaces:search,PARSER_REMAP_ONLY,inventory classification lead
project/src/parsers/compatibility/milvus,builtin_function_surface:load,parser_support_udr;surface=LOAD_COLLECTION;RELEASE_COLLECTION,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kBuiltinSurfaces:load,IMPLEMENT_NONCLUSTER,inventory classification lead
project/src/parsers/compatibility/milvus,builtin_function_surface:security,parser_support_udr;surface=USER;ROLE;PRIVILEGE,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kBuiltinSurfaces:security,IMPLEMENT_NONCLUSTER,inventory classification lead
project/src/parsers/compatibility/milvus,catalog_overlay_surface:collections,catalog_projection;surface=MILVUS_COLLECTIONS,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kCatalogSurfaces:collections,PARSER_REMAP_ONLY,inventory classification lead
project/src/parsers/compatibility/milvus,catalog_overlay_surface:partitions,catalog_projection;surface=MILVUS_PARTITIONS,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kCatalogSurfaces:partitions,PARSER_REMAP_ONLY,inventory classification lead
project/src/parsers/compatibility/milvus,catalog_overlay_surface:indexes,catalog_projection;surface=MILVUS_INDEXES,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kCatalogSurfaces:indexes,PARSER_REMAP_ONLY,inventory classification lead
project/src/parsers/compatibility/milvus,catalog_overlay_surface:segments,catalog_projection;surface=MILVUS_SEGMENTS,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kCatalogSurfaces:segments,PARSER_REMAP_ONLY,inventory classification lead
project/src/parsers/compatibility/milvus,catalog_overlay_surface:load_states,catalog_projection;surface=MILVUS_LOAD_STATES,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kCatalogSurfaces:load_states,PARSER_REMAP_ONLY,inventory classification lead
project/src/parsers/compatibility/milvus,catalog_overlay_surface:users,catalog_projection;surface=MILVUS_USERS,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kCatalogSurfaces:users,PARSER_REMAP_ONLY,inventory classification lead
project/src/parsers/compatibility/milvus,catalog_overlay_surface:roles,catalog_projection;surface=MILVUS_ROLES,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kCatalogSurfaces:roles,PARSER_REMAP_ONLY,inventory classification lead
project/src/parsers/compatibility/milvus,catalog_overlay_surface:privileges,catalog_projection;surface=MILVUS_PRIVILEGES,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kCatalogSurfaces:privileges,PARSER_REMAP_ONLY,inventory classification lead
project/src/parsers/compatibility/milvus,catalog_overlay_surface:aliases,catalog_projection;surface=MILVUS_ALIASES,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kCatalogSurfaces:aliases,PARSER_REMAP_ONLY,inventory classification lead
project/src/parsers/compatibility/milvus,diagnostic_surface:parse,parser;surface=MILVUS.PARSE.INVALID_INPUT;MILVUS.PARSE.UNSUPPORTED_SURFACE,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kDiagnosticSurfaces:parse,PARSER_REMAP_ONLY,inventory classification lead
project/src/parsers/compatibility/milvus,diagnostic_surface:policy,fail_closed;surface=MILVUS.AUTHORITY.*,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kDiagnosticSurfaces:policy,ARCHITECTURE_REFUSAL,inventory classification lead
project/src/parsers/compatibility/milvus,diagnostic_surface:udr,parser_support_udr;surface=MILVUS.EMULATION.*,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kDiagnosticSurfaces:udr,IMPLEMENT_NONCLUSTER,inventory classification lead
project/src/parsers/compatibility/milvus,diagnostic_surface:catalog,catalog_projection;surface=MILVUS.CATALOG_OVERLAY.READ_ONLY,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kDiagnosticSurfaces:catalog,PARSER_REMAP_ONLY,inventory classification lead
project/src/parsers/compatibility/milvus,diagnostic_surface:session,sblr;surface=MILVUS.SESSION.*,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kDiagnosticSurfaces:session,PARSER_REMAP_ONLY,inventory classification lead
project/src/parsers/compatibility/milvus,diagnostic_surface:transaction,sblr;surface=MILVUS.TRANSACTION.*,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kDiagnosticSurfaces:transaction,PARSER_REMAP_ONLY,inventory classification lead
project/src/parsers/compatibility/milvus,diagnostic_surface:file_effects,authority_invariant;surface=real_compatibility_file_effects=false,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kDiagnosticSurfaces:file_effects,DOCUMENTATION_ONLY,inventory classification lead
project/src/parsers/compatibility/milvus,diagnostic_surface:compatibility_execution,authority_invariant;surface=compatibility_engine_sql_executed=false,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kDiagnosticSurfaces:compatibility_execution,DOCUMENTATION_ONLY,inventory classification lead
project/src/parsers/compatibility/milvus,diagnostic_surface:mga,authority_invariant;surface=parser_transaction_finality_authority=false,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kDiagnosticSurfaces:mga,DOCUMENTATION_ONLY,inventory classification lead
project/src/parsers/compatibility/milvus,diagnostic_surface:support_bundle,diagnostic_redaction;surface=source_text_redacted=true,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#kDiagnosticSurfaces:support_bundle,DOCUMENTATION_ONLY,inventory classification lead
project/src/parsers/compatibility/milvus,source_marker:unsupported,source_marker_requires_review,project/src/parsers/compatibility/milvus/milvus_dialect.cpp#marker:unsupported,ARCHITECTURE_REFUSAL,inventory classification lead
project/src/parsers/compatibility/mongodb,mongodb.script.eval,kParserSupportUdr;match=EVAL;mapping=mongodb.udr.script.eval;sblr=SBLR_COMPAT_MONGODB_SCRIPT_ROUTE;engine_api=ParserSupportScriptRoute;diagnostic=MONGODB.EMULATION.SCRIPT_ROUTE,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.script.eval,IMPLEMENT_NONCLUSTER,parser remap lead
project/src/parsers/compatibility/mongodb,mongodb.script.map_reduce,kParserSupportUdr;match=MAPREDUCE;mapping=mongodb.udr.map_reduce;sblr=SBLR_COMPAT_MONGODB_MAP_REDUCE_ROUTE;engine_api=ParserSupportMapReduceRoute;diagnostic=MONGODB.EMULATION.MAP_REDUCE_ROUTE,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.script.map_reduce,IMPLEMENT_NONCLUSTER,parser remap lead
project/src/parsers/compatibility/mongodb,mongodb.shell.load,kParserSupportUdr;match=LOAD;mapping=mongodb.udr.shell.load;sblr=SBLR_COMPAT_MONGODB_CLIENT_FILE_ROUTE;engine_api=ParserSupportClientFileRoute;diagnostic=MONGODB.EMULATION.CLIENT_FILE_ROUTE,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.shell.load,IMPLEMENT_NONCLUSTER,parser remap lead
project/src/parsers/compatibility/mongodb,mongodb.sharding.shard_collection,kPolicyRefusal;match=SH.SHARD;mapping=mongodb.policy.sharding;sblr=none;engine_api=none;diagnostic=MONGODB.AUTHORITY.SHARDING_ADMIN_DENIED,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.sharding.shard_collection,NORMALIZE_CLUSTER,parser remap lead
project/src/parsers/compatibility/mongodb,mongodb.sharding.reshard_collection,kPolicyRefusal;match=RESHARD;mapping=mongodb.policy.reshard;sblr=none;engine_api=none;diagnostic=MONGODB.AUTHORITY.SHARDING_ADMIN_DENIED,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.sharding.reshard_collection,NORMALIZE_CLUSTER,parser remap lead
project/src/parsers/compatibility/mongodb,mongodb.replica_set.command,kPolicyRefusal;match=REPLSET;mapping=mongodb.policy.replica_set;sblr=none;engine_api=none;diagnostic=MONGODB.AUTHORITY.REPLICA_ADMIN_DENIED,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.replica_set.command,ARCHITECTURE_REFUSAL,parser remap lead
project/src/parsers/compatibility/mongodb,mongodb.catalog.server_status,kCatalogProjection;match=SERVERSTATUS;mapping=mongodb.catalog.server_status;sblr=SBLR_COMPAT_MONGODB_CATALOG_PROJECT;engine_api=EngineCatalogProjection;diagnostic=none,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.catalog.server_status,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/mongodb,mongodb.catalog.current_op,kCatalogProjection;match=CURRENTOP;mapping=mongodb.catalog.current_op;sblr=SBLR_COMPAT_MONGODB_CATALOG_PROJECT;engine_api=EngineCatalogProjection;diagnostic=none,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.catalog.current_op,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/mongodb,mongodb.index.create,kParserSupportUdr;match=CREATEINDEXES;mapping=mongodb.udr.index.create;sblr=SBLR_COMPAT_MONGODB_INDEX_ROUTE;engine_api=ParserSupportIndexRoute;diagnostic=MONGODB.EMULATION.INDEX_ROUTE,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.index.create,IMPLEMENT_NONCLUSTER,parser remap lead
project/src/parsers/compatibility/mongodb,mongodb.index.drop,kParserSupportUdr;match=DROPINDEXES;mapping=mongodb.udr.index.drop;sblr=SBLR_COMPAT_MONGODB_INDEX_ROUTE;engine_api=ParserSupportIndexRoute;diagnostic=MONGODB.EMULATION.INDEX_ROUTE,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.index.drop,IMPLEMENT_NONCLUSTER,parser remap lead
project/src/parsers/compatibility/mongodb,mongodb.aggregate.out,kParserSupportUdr;match=$OUT;mapping=mongodb.udr.aggregate.out;sblr=SBLR_COMPAT_MONGODB_PIPELINE_WRITE_ROUTE;engine_api=ParserSupportPipelineWriteRoute;diagnostic=MONGODB.EMULATION.PIPELINE_WRITE_ROUTE,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.aggregate.out,IMPLEMENT_NONCLUSTER,parser remap lead
project/src/parsers/compatibility/mongodb,mongodb.aggregate.merge,kParserSupportUdr;match=$MERGE;mapping=mongodb.udr.aggregate.merge;sblr=SBLR_COMPAT_MONGODB_PIPELINE_WRITE_ROUTE;engine_api=ParserSupportPipelineWriteRoute;diagnostic=MONGODB.EMULATION.PIPELINE_WRITE_ROUTE,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.aggregate.merge,IMPLEMENT_NONCLUSTER,parser remap lead
project/src/parsers/compatibility/mongodb,mongodb.ddl.create_collection,kAdmittedSblr;match=CREATECOLLECTION;mapping=mongodb.ddl.create_collection;sblr=SBLR_COMPAT_MONGODB_CREATE_COLLECTION;engine_api=EngineDdlCreate;diagnostic=none,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.ddl.create_collection,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/mongodb,mongodb.lifecycle.drop_database,kScratchBirdLifecycleApi;match=DROPDATABASE;mapping=mongodb.lifecycle.drop_database;sblr=SBLR_LIFECYCLE_DROP_DATABASE;engine_api=EngineDropLifecycle;diagnostic=none,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.lifecycle.drop_database,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/mongodb,mongodb.security.create_user,kParserSupportUdr;match=CREATEUSER;mapping=mongodb.udr.security.create_user;sblr=SBLR_COMPAT_MONGODB_SECURITY_ROUTE;engine_api=ParserSupportSecurityRoute;diagnostic=MONGODB.EMULATION.SECURITY_ROUTE,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.security.create_user,IMPLEMENT_NONCLUSTER,parser remap lead
project/src/parsers/compatibility/mongodb,mongodb.security.grant_roles,kParserSupportUdr;match=GRANTROLES;mapping=mongodb.udr.security.grant_roles;sblr=SBLR_COMPAT_MONGODB_SECURITY_ROUTE;engine_api=ParserSupportSecurityRoute;diagnostic=MONGODB.EMULATION.SECURITY_ROUTE,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.security.grant_roles,IMPLEMENT_NONCLUSTER,parser remap lead
project/src/parsers/compatibility/mongodb,mongodb.dml.find_and_modify,kAdmittedSblr;match=FINDANDMODIFY;mapping=mongodb.dml.find_and_modify;sblr=SBLR_COMPAT_MONGODB_FIND_AND_MODIFY;engine_api=EngineDmlUpdate;diagnostic=none,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.dml.find_and_modify,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/mongodb,mongodb.query.aggregate,kAdmittedSblr;match=AGGREGATE;mapping=mongodb.query.aggregate;sblr=SBLR_COMPAT_MONGODB_AGGREGATE;engine_api=EngineQueryAggregate;diagnostic=none,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.query.aggregate,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/mongodb,mongodb.query.find,kAdmittedSblr;match=FIND;mapping=mongodb.query.find;sblr=SBLR_COMPAT_MONGODB_FIND;engine_api=EngineQuerySelect;diagnostic=none,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.query.find,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/mongodb,mongodb.query.count,kAdmittedSblr;match=COUNT;mapping=mongodb.query.count;sblr=SBLR_COMPAT_MONGODB_COUNT;engine_api=EngineQueryAggregate;diagnostic=none,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.query.count,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/mongodb,mongodb.query.distinct,kAdmittedSblr;match=DISTINCT;mapping=mongodb.query.distinct;sblr=SBLR_COMPAT_MONGODB_DISTINCT;engine_api=EngineQueryAggregate;diagnostic=none,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.query.distinct,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/mongodb,mongodb.dml.insert,kAdmittedSblr;match=INSERT;mapping=mongodb.dml.insert;sblr=SBLR_COMPAT_MONGODB_INSERT;engine_api=EngineDmlInsert;diagnostic=none,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.dml.insert,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/mongodb,mongodb.dml.update,kAdmittedSblr;match=UPDATE;mapping=mongodb.dml.update;sblr=SBLR_COMPAT_MONGODB_UPDATE;engine_api=EngineDmlUpdate;diagnostic=none,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.dml.update,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/mongodb,mongodb.dml.delete,kAdmittedSblr;match=DELETE;mapping=mongodb.dml.delete;sblr=SBLR_COMPAT_MONGODB_DELETE;engine_api=EngineDmlDelete;diagnostic=none,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.dml.delete,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/mongodb,mongodb.session.start,kAdmittedSblr;match=STARTSESSION;mapping=mongodb.session.start;sblr=SBLR_COMPAT_MONGODB_START_SESSION;engine_api=EngineSessionRoute;diagnostic=none,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.session.start,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/mongodb,mongodb.transaction.commit,kAdmittedSblr;match=COMMITTRANSACTION;mapping=mongodb.transaction.commit;sblr=SBLR_TRANSACTION_COMMIT;engine_api=EngineCommitTransaction;diagnostic=none,project/src/parsers/compatibility/mongodb/mongodb_dialect.cpp#kPatterns:mongodb.transaction.commit,PARSER_REMAP_ONLY,parser remap lead
