guard_id,guard_type,compatibility,parser_package,parser_support_udr,manifest_profile_class,probe_owner,positive_probe,expected_positive_token,foreign_probe_policy,known_family_overlap,source_boundary,expected_runtime_behavior,test_destination,proof_kind,status,notes
FPR-P5-SBSQL-004,runtime_sbsql_negative_probe,sqlite,project/src/parsers/compatibility/sqlite,project/src/udr/sbu_sqlite_parser_support,compatibility_emulation,sbsql,PLAN FORMAT json,not_applicable,sbsql_probe_rejects_without_envelope,none,runtime_cli_sbsql_negative,SBsql-only probe rejects without envelope in compatibility parser,project/tests/compatibility_sql_parser_first_tranche/parser_dialect_isolation_guard.py,runtime_sbsql_rejection,p5_dialect_isolation_verified,Compatibility parser does not admit SBsql syntax.
FPR-P5-SBSQL-005,runtime_sbsql_negative_probe,mariadb,project/src/parsers/compatibility/mariadb,project/src/udr/sbu_mariadb_parser_support,compatibility_emulation,sbsql,PLAN FORMAT json,not_applicable,sbsql_probe_rejects_without_envelope,none,runtime_cli_sbsql_negative,SBsql-only probe rejects without envelope in compatibility parser,project/tests/compatibility_sql_parser_first_tranche/parser_dialect_isolation_guard.py,runtime_sbsql_rejection,p5_dialect_isolation_verified,Compatibility parser does not admit SBsql syntax.
FPR-P5-SBSQL-006,runtime_sbsql_negative_probe,duckdb,project/src/parsers/compatibility/duckdb,project/src/udr/sbu_duckdb_parser_support,compatibility_emulation,sbsql,PLAN FORMAT json,not_applicable,sbsql_probe_rejects_without_envelope,none,runtime_cli_sbsql_negative,SBsql-only probe rejects without envelope in compatibility parser,project/tests/compatibility_sql_parser_first_tranche/parser_dialect_isolation_guard.py,runtime_sbsql_rejection,p5_dialect_isolation_verified,Compatibility parser does not admit SBsql syntax.
FPR-P5-SBSQL-007,runtime_sbsql_negative_probe,clickhouse,project/src/parsers/compatibility/clickhouse,project/src/udr/sbu_clickhouse_parser_support,compatibility_emulation,sbsql,PLAN FORMAT json,not_applicable,sbsql_probe_rejects_without_envelope,none,runtime_cli_sbsql_negative,SBsql-only probe rejects without envelope in compatibility parser,project/tests/compatibility_sql_parser_first_tranche/parser_dialect_isolation_guard.py,runtime_sbsql_rejection,p5_dialect_isolation_verified,Compatibility parser does not admit SBsql syntax.
FPR-P5-SBSQL-008,runtime_sbsql_negative_probe,tidb,project/src/parsers/compatibility/tidb,project/src/udr/sbu_tidb_parser_support,compatibility_emulation,sbsql,PLAN FORMAT json,not_applicable,sbsql_probe_rejects_without_envelope,none,runtime_cli_sbsql_negative,SBsql-only probe rejects without envelope in compatibility parser,project/tests/compatibility_sql_parser_first_tranche/parser_dialect_isolation_guard.py,runtime_sbsql_rejection,p5_dialect_isolation_verified,Compatibility parser does not admit SBsql syntax.
FPR-P5-SBSQL-009,runtime_sbsql_negative_probe,vitess,project/src/parsers/compatibility/vitess,project/src/udr/sbu_vitess_parser_support,compatibility_emulation,sbsql,PLAN FORMAT json,not_applicable,sbsql_probe_rejects_without_envelope,none,runtime_cli_sbsql_negative,SBsql-only probe rejects without envelope in compatibility parser,project/tests/compatibility_sql_parser_first_tranche/parser_dialect_isolation_guard.py,runtime_sbsql_rejection,p5_dialect_isolation_verified,Compatibility parser does not admit SBsql syntax.
FPR-P5-SBSQL-010,runtime_sbsql_negative_probe,cockroachdb,project/src/parsers/compatibility/cockroachdb,project/src/udr/sbu_cockroachdb_parser_support,compatibility_emulation,sbsql,PLAN FORMAT json,not_applicable,sbsql_probe_rejects_without_envelope,none,runtime_cli_sbsql_negative,SBsql-only probe rejects without envelope in compatibility parser,project/tests/compatibility_sql_parser_first_tranche/parser_dialect_isolation_guard.py,runtime_sbsql_rejection,p5_dialect_isolation_verified,Compatibility parser does not admit SBsql syntax.
FPR-P5-SBSQL-011,runtime_sbsql_negative_probe,yugabytedb,project/src/parsers/compatibility/yugabytedb,project/src/udr/sbu_yugabytedb_parser_support,compatibility_emulation,sbsql,PLAN FORMAT json,not_applicable,sbsql_probe_rejects_without_envelope,none,runtime_cli_sbsql_negative,SBsql-only probe rejects without envelope in compatibility parser,project/tests/compatibility_sql_parser_first_tranche/parser_dialect_isolation_guard.py,runtime_sbsql_rejection,p5_dialect_isolation_verified,Compatibility parser does not admit SBsql syntax.
FPR-P5-SBSQL-012,runtime_sbsql_negative_probe,cassandra,project/src/parsers/compatibility/cassandra,project/src/udr/sbu_cassandra_parser_support,compatibility_emulation,sbsql,PLAN FORMAT json,not_applicable,sbsql_probe_rejects_without_envelope,none,runtime_cli_sbsql_negative,SBsql-only probe rejects without envelope in compatibility parser,project/tests/compatibility_sql_parser_first_tranche/parser_dialect_isolation_guard.py,runtime_sbsql_rejection,p5_dialect_isolation_verified,Compatibility parser does not admit SBsql syntax.
FPR-P5-SBSQL-013,runtime_sbsql_negative_probe,mongodb,project/src/parsers/compatibility/mongodb,project/src/udr/sbu_mongodb_parser_support,compatibility_emulation,sbsql,PLAN FORMAT json,not_applicable,sbsql_probe_rejects_without_envelope,none,runtime_cli_sbsql_negative,SBsql-only probe rejects without envelope in compatibility parser,project/tests/compatibility_sql_parser_first_tranche/parser_dialect_isolation_guard.py,runtime_sbsql_rejection,p5_dialect_isolation_verified,Compatibility parser does not admit SBsql syntax.
FPR-P5-SBSQL-014,runtime_sbsql_negative_probe,redis,project/src/parsers/compatibility/redis,project/src/udr/sbu_redis_parser_support,compatibility_emulation,sbsql,PLAN FORMAT json,not_applicable,sbsql_probe_rejects_without_envelope,none,runtime_cli_sbsql_negative,SBsql-only probe rejects without envelope in compatibility parser,project/tests/compatibility_sql_parser_first_tranche/parser_dialect_isolation_guard.py,runtime_sbsql_rejection,p5_dialect_isolation_verified,Compatibility parser does not admit SBsql syntax.
FPR-P5-SBSQL-015,runtime_sbsql_negative_probe,opensearch_sql_ppl,project/src/parsers/compatibility/opensearch_sql_ppl,project/src/udr/sbu_opensearch_sql_ppl_parser_support,compatibility_emulation,sbsql,PLAN FORMAT json,not_applicable,sbsql_probe_rejects_without_envelope,none,runtime_cli_sbsql_negative,SBsql-only probe rejects without envelope in compatibility parser,project/tests/compatibility_sql_parser_first_tranche/parser_dialect_isolation_guard.py,runtime_sbsql_rejection,p5_dialect_isolation_verified,Compatibility parser does not admit SBsql syntax.
FPR-P5-SBSQL-016,runtime_sbsql_negative_probe,opensearch,project/src/parsers/compatibility/opensearch,project/src/udr/sbu_opensearch_parser_support,compatibility_emulation,sbsql,PLAN FORMAT json,not_applicable,sbsql_probe_rejects_without_envelope,none,runtime_cli_sbsql_negative,SBsql-only probe rejects without envelope in compatibility parser,project/tests/compatibility_sql_parser_first_tranche/parser_dialect_isolation_guard.py,runtime_sbsql_rejection,p5_dialect_isolation_verified,Compatibility parser does not admit SBsql syntax.
FPR-P5-SBSQL-017,runtime_sbsql_negative_probe,neo4j,project/src/parsers/compatibility/neo4j,project/src/udr/sbu_neo4j_parser_support,compatibility_emulation,sbsql,PLAN FORMAT json,not_applicable,sbsql_probe_rejects_without_envelope,none,runtime_cli_sbsql_negative,SBsql-only probe rejects without envelope in compatibility parser,project/tests/compatibility_sql_parser_first_tranche/parser_dialect_isolation_guard.py,runtime_sbsql_rejection,p5_dialect_isolation_verified,Compatibility parser does not admit SBsql syntax.
FPR-P5-SBSQL-018,runtime_sbsql_negative_probe,influxdb,project/src/parsers/compatibility/influxdb,project/src/udr/sbu_influxdb_parser_support,compatibility_emulation,sbsql,PLAN FORMAT json,not_applicable,sbsql_probe_rejects_without_envelope,none,runtime_cli_sbsql_negative,SBsql-only probe rejects without envelope in compatibility parser,project/tests/compatibility_sql_parser_first_tranche/parser_dialect_isolation_guard.py,runtime_sbsql_rejection,p5_dialect_isolation_verified,Compatibility parser does not admit SBsql syntax.
FPR-P5-SBSQL-019,runtime_sbsql_negative_probe,milvus,project/src/parsers/compatibility/milvus,project/src/udr/sbu_milvus_parser_support,compatibility_emulation,sbsql,PLAN FORMAT json,not_applicable,sbsql_probe_rejects_without_envelope,none,runtime_cli_sbsql_negative,SBsql-only probe rejects without envelope in compatibility parser,project/tests/compatibility_sql_parser_first_tranche/parser_dialect_isolation_guard.py,runtime_sbsql_rejection,p5_dialect_isolation_verified,Compatibility parser does not admit SBsql syntax.
FPR-P5-SBSQL-020,runtime_sbsql_negative_probe,dolt,project/src/parsers/compatibility/dolt,project/src/udr/sbu_dolt_parser_support,compatibility_emulation,sbsql,PLAN FORMAT json,not_applicable,sbsql_probe_rejects_without_envelope,none,runtime_cli_sbsql_negative,SBsql-only probe rejects without envelope in compatibility parser,project/tests/compatibility_sql_parser_first_tranche/parser_dialect_isolation_guard.py,runtime_sbsql_rejection,p5_dialect_isolation_verified,Compatibility parser does not admit SBsql syntax.
FPR-P5-SBSQL-021,runtime_sbsql_negative_probe,apache_ignite,project/src/parsers/compatibility/apache_ignite,project/src/udr/sbu_apache_ignite_parser_support,compatibility_emulation,sbsql,PLAN FORMAT json,not_applicable,sbsql_probe_rejects_without_envelope,none,runtime_cli_sbsql_negative,SBsql-only probe rejects without envelope in compatibility parser,project/tests/compatibility_sql_parser_first_tranche/parser_dialect_isolation_guard.py,runtime_sbsql_rejection,p5_dialect_isolation_verified,Compatibility parser does not admit SBsql syntax.
FPR-P5-SBSQL-022,runtime_sbsql_negative_probe,tikv,project/src/parsers/compatibility/tikv,project/src/udr/sbu_tikv_parser_support,compatibility_emulation,sbsql,PLAN FORMAT json,not_applicable,sbsql_probe_rejects_without_envelope,none,runtime_cli_sbsql_negative,SBsql-only probe rejects without envelope in compatibility parser,project/tests/compatibility_sql_parser_first_tranche/parser_dialect_isolation_guard.py,runtime_sbsql_rejection,p5_dialect_isolation_verified,Compatibility parser does not admit SBsql syntax.
FPR-P5-SBSQL-023,runtime_sbsql_negative_probe,foundationdb,project/src/parsers/compatibility/foundationdb,project/src/udr/sbu_foundationdb_parser_support,compatibility_emulation,sbsql,PLAN FORMAT json,not_applicable,sbsql_probe_rejects_without_envelope,none,runtime_cli_sbsql_negative,SBsql-only probe rejects without envelope in compatibility parser,project/tests/compatibility_sql_parser_first_tranche/parser_dialect_isolation_guard.py,runtime_sbsql_rejection,p5_dialect_isolation_verified,Compatibility parser does not admit SBsql syntax.
FPR-P5-SBSQL-024,runtime_sbsql_negative_probe,immudb,project/src/parsers/compatibility/immudb,project/src/udr/sbu_immudb_parser_support,compatibility_emulation,sbsql,PLAN FORMAT json,not_applicable,sbsql_probe_rejects_without_envelope,none,runtime_cli_sbsql_negative,SBsql-only probe rejects without envelope in compatibility parser,project/tests/compatibility_sql_parser_first_tranche/parser_dialect_isolation_guard.py,runtime_sbsql_rejection,p5_dialect_isolation_verified,Compatibility parser does not admit SBsql syntax.
FPR-P5-SBSQL-025,runtime_sbsql_negative_probe,xtdb,project/src/parsers/compatibility/xtdb,project/src/udr/sbu_xtdb_parser_support,compatibility_emulation,sbsql,PLAN FORMAT json,not_applicable,sbsql_probe_rejects_without_envelope,none,runtime_cli_sbsql_negative,SBsql-only probe rejects without envelope in compatibility parser,project/tests/compatibility_sql_parser_first_tranche/parser_dialect_isolation_guard.py,runtime_sbsql_rejection,p5_dialect_isolation_verified,Compatibility parser does not admit SBsql syntax.
