refusal_id,declared_row_id,declared_row_ordinal,compatibility,parser_package,refusal_surface,classification,source_search_key,anchor_family,old_reason,implementation_route,final_reason,message_vector,diagnostic_code,runtime_disposition,final_sblr,provider_policy,parser_authority_policy,compatibility_authority_policy,mga_authority_policy,sample_input_or_source_anchor,test_destination,proof_kind,status,notes
FPR-P4-REFUSAL-00228,FPR-P3-DECLARED-01715,1715,tidb,project/src/parsers/compatibility/tidb,diagnostic_surface:restore,ARCHITECTURE_REFUSAL,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kDiagnosticSurfaces:restore,kDiagnosticSurfaces,fail_closed;surface=TIDB.AUTHORITY.RESTORE_DENIED,fail_closed;surface=TIDB.AUTHORITY.RESTORE_DENIED,compatibility_surface_conflicts_with_parser_or_single_node_engine_authority_exact_fail_closed,TIDB.AUTHORITY.RESTORE_DENIED,TIDB.AUTHORITY.RESTORE_DENIED,exact_fail_closed_refusal,sblr.refusal.tidb.diagnostic_surface_restore.ac1c62fa12,no_provider_or_compatibility_execution_for_exact_refusal,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kDiagnosticSurfaces:restore,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,source_anchor_message_vector,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00229,FPR-P3-DECLARED-01722,1722,tidb,project/src/parsers/compatibility/tidb,source_marker:unsupported,ARCHITECTURE_REFUSAL,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#marker:unsupported,marker,source_marker_requires_review,source_marker_requires_review,compatibility_surface_conflicts_with_parser_or_single_node_engine_authority_exact_fail_closed,TIDB.PARSE.UNSUPPORTED_SURFACE,TIDB.PARSE.UNSUPPORTED_SURFACE,exact_fail_closed_refusal,sblr.refusal.tidb.source_marker_unsupported.30e4583834,no_provider_or_compatibility_execution_for_exact_refusal,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#marker:unsupported,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,source_anchor_message_vector,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00230,FPR-P3-DECLARED-01769,1769,tikv,project/src/parsers/compatibility/tikv,diagnostic_surface:policy,ARCHITECTURE_REFUSAL,project/src/parsers/compatibility/tikv/tikv_dialect.cpp#kDiagnosticSurfaces:policy,kDiagnosticSurfaces,fail_closed;surface=TIKV.AUTHORITY.*,fail_closed;surface=TIKV.AUTHORITY.*,compatibility_surface_conflicts_with_parser_or_single_node_engine_authority_exact_fail_closed,TIKV.AUTHORITY.*,TIKV.AUTHORITY.*,exact_fail_closed_refusal,sblr.refusal.tikv.diagnostic_surface_policy.e3a5e9ee43,no_provider_or_compatibility_execution_for_exact_refusal,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,project/src/parsers/compatibility/tikv/tikv_dialect.cpp#kDiagnosticSurfaces:policy,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,source_anchor_message_vector,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00231,FPR-P3-DECLARED-01778,1778,tikv,project/src/parsers/compatibility/tikv,source_marker:unsupported,ARCHITECTURE_REFUSAL,project/src/parsers/compatibility/tikv/tikv_dialect.cpp#marker:unsupported,marker,source_marker_requires_review,source_marker_requires_review,compatibility_surface_conflicts_with_parser_or_single_node_engine_authority_exact_fail_closed,TIKV.PARSE.UNSUPPORTED_SURFACE,TIKV.PARSE.UNSUPPORTED_SURFACE,exact_fail_closed_refusal,sblr.refusal.tikv.source_marker_unsupported.eb3c52578c,no_provider_or_compatibility_execution_for_exact_refusal,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,project/src/parsers/compatibility/tikv/tikv_dialect.cpp#marker:unsupported,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,source_anchor_message_vector,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00232,FPR-P3-DECLARED-01787,1787,vitess,project/src/parsers/compatibility/vitess,vitess.bulk_io.load_data_infile,EXTERNAL_AUTHORITY,project/src/parsers/compatibility/vitess/vitess_dialect.cpp#kPatterns:vitess.bulk_io.load_data_infile,kPatterns,kPolicyRefusal;match=LOAD DATA INFILE;mapping=vitess.policy.file.load_data_infile;sblr=none;engine_api=none;diagnostic=VITESS.AUTHORITY.FILE_IO_DENIED,kPolicyRefusal;match=LOAD DATA INFILE;mapping=vitess.policy.file.load_data_infile;sblr=none;engine_api=none;diagnostic=VITESS.AUTHORITY.FILE_IO_DENIED,external_files_connectors_tools_or_provider_authority_require_trusted_engine_operator_boundary_fail_closed,VITESS.AUTHORITY.FILE_IO_DENIED,VITESS.AUTHORITY.FILE_IO_DENIED,fail_closed_external_authority,sblr.external.vitess.vitess_bulk_io_load_data_infile.b61bbf6cff,no_local_or_provider_execution_without_trusted_engine_admission,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,LOAD DATA INFILE,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,runtime_parser_refusal,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00233,FPR-P3-DECLARED-01788,1788,vitess,project/src/parsers/compatibility/vitess,vitess.bulk_io.load_file,EXTERNAL_AUTHORITY,project/src/parsers/compatibility/vitess/vitess_dialect.cpp#kPatterns:vitess.bulk_io.load_file,kPatterns,kPolicyRefusal;match=LOAD_FILE;mapping=vitess.policy.file.load_file;sblr=none;engine_api=none;diagnostic=VITESS.AUTHORITY.FILE_IO_DENIED,kPolicyRefusal;match=LOAD_FILE;mapping=vitess.policy.file.load_file;sblr=none;engine_api=none;diagnostic=VITESS.AUTHORITY.FILE_IO_DENIED,external_files_connectors_tools_or_provider_authority_require_trusted_engine_operator_boundary_fail_closed,VITESS.AUTHORITY.FILE_IO_DENIED,VITESS.AUTHORITY.FILE_IO_DENIED,fail_closed_external_authority,sblr.external.vitess.vitess_bulk_io_load_file.aedb592562,no_local_or_provider_execution_without_trusted_engine_admission,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,SELECT LOAD_FILE('/tmp/x'),project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,runtime_parser_refusal,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00234,FPR-P3-DECLARED-01789,1789,vitess,project/src/parsers/compatibility/vitess,vitess.bulk_io.select_into_outfile,EXTERNAL_AUTHORITY,project/src/parsers/compatibility/vitess/vitess_dialect.cpp#kPatterns:vitess.bulk_io.select_into_outfile,kPatterns,kPolicyRefusal;match=SELECT|| INTO OUTFILE;mapping=vitess.policy.file.select_into_outfile;sblr=none;engine_api=none;diagnostic=VITESS.AUTHORITY.FILE_IO_DENIED,kPolicyRefusal;match=SELECT|| INTO OUTFILE;mapping=vitess.policy.file.select_into_outfile;sblr=none;engine_api=none;diagnostic=VITESS.AUTHORITY.FILE_IO_DENIED,external_files_connectors_tools_or_provider_authority_require_trusted_engine_operator_boundary_fail_closed,VITESS.AUTHORITY.FILE_IO_DENIED,VITESS.AUTHORITY.FILE_IO_DENIED,fail_closed_external_authority,sblr.external.vitess.vitess_bulk_io_select_into_outfile.a251760c7f,no_local_or_provider_execution_without_trusted_engine_admission,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,SELECT INTO OUTFILE,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,runtime_parser_refusal,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00235,FPR-P3-DECLARED-01790,1790,vitess,project/src/parsers/compatibility/vitess,vitess.plugin.install,ARCHITECTURE_REFUSAL,project/src/parsers/compatibility/vitess/vitess_dialect.cpp#kPatterns:vitess.plugin.install,kPatterns,kPolicyRefusal;match=INSTALL PLUGIN;mapping=vitess.policy.plugin.install;sblr=none;engine_api=none;diagnostic=VITESS.AUTHORITY.PLUGIN_DENIED,kPolicyRefusal;match=INSTALL PLUGIN;mapping=vitess.policy.plugin.install;sblr=none;engine_api=none;diagnostic=VITESS.AUTHORITY.PLUGIN_DENIED,compatibility_surface_conflicts_with_parser_or_single_node_engine_authority_exact_fail_closed,VITESS.AUTHORITY.PLUGIN_DENIED,VITESS.AUTHORITY.PLUGIN_DENIED,exact_fail_closed_refusal,sblr.refusal.vitess.vitess_plugin_install.bb8f397d65,no_provider_or_compatibility_execution_for_exact_refusal,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,INSTALL PLUGIN,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,runtime_parser_refusal,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00236,FPR-P3-DECLARED-01791,1791,vitess,project/src/parsers/compatibility/vitess,vitess.plugin.uninstall,ARCHITECTURE_REFUSAL,project/src/parsers/compatibility/vitess/vitess_dialect.cpp#kPatterns:vitess.plugin.uninstall,kPatterns,kPolicyRefusal;match=UNINSTALL PLUGIN;mapping=vitess.policy.plugin.uninstall;sblr=none;engine_api=none;diagnostic=VITESS.AUTHORITY.PLUGIN_DENIED,kPolicyRefusal;match=UNINSTALL PLUGIN;mapping=vitess.policy.plugin.uninstall;sblr=none;engine_api=none;diagnostic=VITESS.AUTHORITY.PLUGIN_DENIED,compatibility_surface_conflicts_with_parser_or_single_node_engine_authority_exact_fail_closed,VITESS.AUTHORITY.PLUGIN_DENIED,VITESS.AUTHORITY.PLUGIN_DENIED,exact_fail_closed_refusal,sblr.refusal.vitess.vitess_plugin_uninstall.ab304d7b1e,no_provider_or_compatibility_execution_for_exact_refusal,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,UNINSTALL PLUGIN,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,runtime_parser_refusal,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00237,FPR-P3-DECLARED-01851,1851,vitess,project/src/parsers/compatibility/vitess,diagnostic_surface:file,ARCHITECTURE_REFUSAL,project/src/parsers/compatibility/vitess/vitess_dialect.cpp#kDiagnosticSurfaces:file,kDiagnosticSurfaces,fail_closed;surface=VITESS.AUTHORITY.FILE_IO_DENIED,fail_closed;surface=VITESS.AUTHORITY.FILE_IO_DENIED,compatibility_surface_conflicts_with_parser_or_single_node_engine_authority_exact_fail_closed,VITESS.AUTHORITY.FILE_IO_DENIED,VITESS.AUTHORITY.FILE_IO_DENIED,exact_fail_closed_refusal,sblr.refusal.vitess.diagnostic_surface_file.285ddb4fd6,no_provider_or_compatibility_execution_for_exact_refusal,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,project/src/parsers/compatibility/vitess/vitess_dialect.cpp#kDiagnosticSurfaces:file,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,source_anchor_message_vector,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00238,FPR-P3-DECLARED-01852,1852,vitess,project/src/parsers/compatibility/vitess,diagnostic_surface:plugin,ARCHITECTURE_REFUSAL,project/src/parsers/compatibility/vitess/vitess_dialect.cpp#kDiagnosticSurfaces:plugin,kDiagnosticSurfaces,fail_closed;surface=VITESS.AUTHORITY.PLUGIN_DENIED,fail_closed;surface=VITESS.AUTHORITY.PLUGIN_DENIED,compatibility_surface_conflicts_with_parser_or_single_node_engine_authority_exact_fail_closed,VITESS.AUTHORITY.PLUGIN_DENIED,VITESS.AUTHORITY.PLUGIN_DENIED,exact_fail_closed_refusal,sblr.refusal.vitess.diagnostic_surface_plugin.db5981e7c7,no_provider_or_compatibility_execution_for_exact_refusal,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,project/src/parsers/compatibility/vitess/vitess_dialect.cpp#kDiagnosticSurfaces:plugin,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,source_anchor_message_vector,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00239,FPR-P3-DECLARED-01860,1860,vitess,project/src/parsers/compatibility/vitess,source_marker:unsupported,ARCHITECTURE_REFUSAL,project/src/parsers/compatibility/vitess/vitess_dialect.cpp#marker:unsupported,marker,source_marker_requires_review,source_marker_requires_review,compatibility_surface_conflicts_with_parser_or_single_node_engine_authority_exact_fail_closed,VITESS.PARSE.UNSUPPORTED_SURFACE,VITESS.PARSE.UNSUPPORTED_SURFACE,exact_fail_closed_refusal,sblr.refusal.vitess.source_marker_unsupported.4aca894982,no_provider_or_compatibility_execution_for_exact_refusal,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,project/src/parsers/compatibility/vitess/vitess_dialect.cpp#marker:unsupported,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,source_anchor_message_vector,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00240,FPR-P3-DECLARED-01884,1884,xtdb,project/src/parsers/compatibility/xtdb,xtdb.modules.configuration,EXTERNAL_AUTHORITY,project/src/parsers/compatibility/xtdb/xtdb_dialect.cpp#kPatterns:xtdb.modules.configuration,kPatterns,kPolicyRefusal;match=MODULES CONFIGURATION;mapping=xtdb.policy.modules.configuration;sblr=none;engine_api=none;diagnostic=XTDB.AUTHORITY.MODULE_CONFIGURATION_DENIED,kPolicyRefusal;match=MODULES CONFIGURATION;mapping=xtdb.policy.modules.configuration;sblr=none;engine_api=none;diagnostic=XTDB.AUTHORITY.MODULE_CONFIGURATION_DENIED,external_files_connectors_tools_or_provider_authority_require_trusted_engine_operator_boundary_fail_closed,XTDB.AUTHORITY.MODULE_CONFIGURATION_DENIED,XTDB.AUTHORITY.MODULE_CONFIGURATION_DENIED,fail_closed_external_authority,sblr.external.xtdb.xtdb_modules_configuration.ae347a5bd8,no_local_or_provider_execution_without_trusted_engine_admission,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,MODULES CONFIGURATION,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,runtime_parser_refusal,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00241,FPR-P3-DECLARED-01885,1885,xtdb,project/src/parsers/compatibility/xtdb,xtdb.modules.index_store,EXTERNAL_AUTHORITY,project/src/parsers/compatibility/xtdb/xtdb_dialect.cpp#kPatterns:xtdb.modules.index_store,kPatterns,kPolicyRefusal;match=INDEX_STORE;mapping=xtdb.policy.modules.index_store;sblr=none;engine_api=none;diagnostic=XTDB.AUTHORITY.MODULE_CONFIGURATION_DENIED,kPolicyRefusal;match=INDEX_STORE;mapping=xtdb.policy.modules.index_store;sblr=none;engine_api=none;diagnostic=XTDB.AUTHORITY.MODULE_CONFIGURATION_DENIED,external_files_connectors_tools_or_provider_authority_require_trusted_engine_operator_boundary_fail_closed,XTDB.AUTHORITY.MODULE_CONFIGURATION_DENIED,XTDB.AUTHORITY.MODULE_CONFIGURATION_DENIED,fail_closed_external_authority,sblr.external.xtdb.xtdb_modules_index_store.5801a0a851,no_local_or_provider_execution_without_trusted_engine_admission,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,INDEX_STORE,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,runtime_parser_refusal,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00242,FPR-P3-DECLARED-01886,1886,xtdb,project/src/parsers/compatibility/xtdb,xtdb.modules.document_store,EXTERNAL_AUTHORITY,project/src/parsers/compatibility/xtdb/xtdb_dialect.cpp#kPatterns:xtdb.modules.document_store,kPatterns,kPolicyRefusal;match=DOCUMENT_STORE;mapping=xtdb.policy.modules.document_store;sblr=none;engine_api=none;diagnostic=XTDB.AUTHORITY.MODULE_CONFIGURATION_DENIED,kPolicyRefusal;match=DOCUMENT_STORE;mapping=xtdb.policy.modules.document_store;sblr=none;engine_api=none;diagnostic=XTDB.AUTHORITY.MODULE_CONFIGURATION_DENIED,external_files_connectors_tools_or_provider_authority_require_trusted_engine_operator_boundary_fail_closed,XTDB.AUTHORITY.MODULE_CONFIGURATION_DENIED,XTDB.AUTHORITY.MODULE_CONFIGURATION_DENIED,fail_closed_external_authority,sblr.external.xtdb.xtdb_modules_document_store.21fa1fa4a4,no_local_or_provider_execution_without_trusted_engine_admission,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,DOCUMENT_STORE,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,runtime_parser_refusal,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00243,FPR-P3-DECLARED-01900,1900,xtdb,project/src/parsers/compatibility/xtdb,datatype_surface:external,EXTERNAL_AUTHORITY,project/src/parsers/compatibility/xtdb/xtdb_dialect.cpp#kDatatypeSurfaces:external,kDatatypeSurfaces,fail_closed;surface=MODULES_CONFIGURATION;CLUSTER_NODE,fail_closed;surface=MODULES_CONFIGURATION;CLUSTER_NODE,external_files_connectors_tools_or_provider_authority_require_trusted_engine_operator_boundary_fail_closed,MODULES_CONFIGURATION;CLUSTER_NODE,MODULES_CONFIGURATION,fail_closed_external_authority,sblr.external.xtdb.datatype_surface_external.088d228ba4,no_local_or_provider_execution_without_trusted_engine_admission,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,project/src/parsers/compatibility/xtdb/xtdb_dialect.cpp#kDatatypeSurfaces:external,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,source_anchor_message_vector,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00244,FPR-P3-DECLARED-01907,1907,xtdb,project/src/parsers/compatibility/xtdb,builtin_function_surface:modules,ARCHITECTURE_REFUSAL,project/src/parsers/compatibility/xtdb/xtdb_dialect.cpp#kBuiltinSurfaces:modules,kBuiltinSurfaces,fail_closed;surface=MODULES CONFIGURATION;INDEX_STORE;DOCUMENT_STORE,fail_closed;surface=MODULES CONFIGURATION;INDEX_STORE;DOCUMENT_STORE,compatibility_surface_conflicts_with_parser_or_single_node_engine_authority_exact_fail_closed,MODULES CONFIGURATION;INDEX_STORE;DOCUMENT_STORE,MODULES CONFIGURATION,exact_fail_closed_refusal,sblr.refusal.xtdb.builtin_function_surface_modules.4768d91556,no_provider_or_compatibility_execution_for_exact_refusal,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,project/src/parsers/compatibility/xtdb/xtdb_dialect.cpp#kBuiltinSurfaces:modules,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,source_anchor_message_vector,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00245,FPR-P3-DECLARED-01921,1921,xtdb,project/src/parsers/compatibility/xtdb,diagnostic_surface:policy,ARCHITECTURE_REFUSAL,project/src/parsers/compatibility/xtdb/xtdb_dialect.cpp#kDiagnosticSurfaces:policy,kDiagnosticSurfaces,fail_closed;surface=XTDB.AUTHORITY.*,fail_closed;surface=XTDB.AUTHORITY.*,compatibility_surface_conflicts_with_parser_or_single_node_engine_authority_exact_fail_closed,XTDB.AUTHORITY.*,XTDB.AUTHORITY.*,exact_fail_closed_refusal,sblr.refusal.xtdb.diagnostic_surface_policy.ada5df1818,no_provider_or_compatibility_execution_for_exact_refusal,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,project/src/parsers/compatibility/xtdb/xtdb_dialect.cpp#kDiagnosticSurfaces:policy,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,source_anchor_message_vector,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00246,FPR-P3-DECLARED-01930,1930,xtdb,project/src/parsers/compatibility/xtdb,source_marker:unsupported,ARCHITECTURE_REFUSAL,project/src/parsers/compatibility/xtdb/xtdb_dialect.cpp#marker:unsupported,marker,source_marker_requires_review,source_marker_requires_review,compatibility_surface_conflicts_with_parser_or_single_node_engine_authority_exact_fail_closed,XTDB.PARSE.UNSUPPORTED_SURFACE,XTDB.PARSE.UNSUPPORTED_SURFACE,exact_fail_closed_refusal,sblr.refusal.xtdb.source_marker_unsupported.8a32c56f08,no_provider_or_compatibility_execution_for_exact_refusal,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,project/src/parsers/compatibility/xtdb/xtdb_dialect.cpp#marker:unsupported,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,source_anchor_message_vector,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00247,FPR-P3-DECLARED-01931,1931,yugabytedb,project/src/parsers/compatibility/yugabytedb,yugabytedb.backup.backup,ARCHITECTURE_REFUSAL,project/src/parsers/compatibility/yugabytedb/yugabytedb_dialect.cpp#kPatterns:yugabytedb.backup.backup,kPatterns,kPolicyRefusal;match=BACKUP;mapping=yugabytedb.policy.backup;sblr=none;engine_api=none;diagnostic=YUGABYTEDB.AUTHORITY.BACKUP_DENIED,kPolicyRefusal;match=BACKUP;mapping=yugabytedb.policy.backup;sblr=none;engine_api=none;diagnostic=YUGABYTEDB.AUTHORITY.BACKUP_DENIED,compatibility_surface_conflicts_with_parser_or_single_node_engine_authority_exact_fail_closed,YUGABYTEDB.AUTHORITY.BACKUP_DENIED,YUGABYTEDB.AUTHORITY.BACKUP_DENIED,exact_fail_closed_refusal,sblr.refusal.yugabytedb.yugabytedb_backup_backup.89b83bb150,no_provider_or_compatibility_execution_for_exact_refusal,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,BACKUP,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,runtime_parser_refusal,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
