declared_row_id,declared_row_ordinal,parser_package,declared_surface,classification,source_search_key,current_route,final_route,final_sblr,runtime_disposition,runtime_evidence_policy,refusal_policy,parser_authority_policy,compatibility_authority_policy,mga_authority_policy,source_guard,joined_remap_id,proof_gate,status,notes
FPR-P3-DECLARED-01261,1261,project/src/parsers/compatibility/opensearch,datatype_surface:vector,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/opensearch/opensearch_dialect.cpp#kDatatypeSurfaces:vector,parser_support_udr;surface=KNN_VECTOR;VECTOR,mapped_to_engine_owned_sblr_execution_proof,sblr.noncluster.compatibility_specific_noncluster_control.opensearch.datatype_surface_vector.e0da59eedc,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-00892,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-01262,1262,project/src/parsers/compatibility/opensearch,builtin_function_surface:query,PARSER_REMAP_ONLY,project/src/parsers/compatibility/opensearch/opensearch_dialect.cpp#kBuiltinSurfaces:query,sblr;surface=MATCH;TERM;RANGE;BOOL;FILTER,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.extension_udr_connector_management.opensearch.builtin_function_surface_query.77008d8910,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-00893,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-01263,1263,project/src/parsers/compatibility/opensearch,builtin_function_surface:aggregation,PARSER_REMAP_ONLY,project/src/parsers/compatibility/opensearch/opensearch_dialect.cpp#kBuiltinSurfaces:aggregation,sblr;surface=TERMS;AVG;SUM;MIN;MAX;CARDINALITY,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.extension_udr_connector_management.opensearch.builtin_function_surface_aggregation.715a43276e,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-00894,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-01264,1264,project/src/parsers/compatibility/opensearch,builtin_function_surface:script,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/opensearch/opensearch_dialect.cpp#kBuiltinSurfaces:script,parser_support_udr;surface=PAINLESS;SCRIPT_SCORE,mapped_to_engine_owned_sblr_execution_proof,sblr.noncluster.extension_udr_connector_management.opensearch.builtin_function_surface_script.9ffa4555c0,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-00895,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-01265,1265,project/src/parsers/compatibility/opensearch,builtin_function_surface:geo,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/opensearch/opensearch_dialect.cpp#kBuiltinSurfaces:geo,parser_support_udr;surface=GEO_DISTANCE;GEO_BOUNDING_BOX,mapped_to_engine_owned_sblr_execution_proof,sblr.noncluster.extension_udr_connector_management.opensearch.builtin_function_surface_geo.cbaa837c5e,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-00896,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-01266,1266,project/src/parsers/compatibility/opensearch,builtin_function_surface:highlight,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/opensearch/opensearch_dialect.cpp#kBuiltinSurfaces:highlight,parser_support_udr;surface=HIGHLIGHT;INNER_HITS,mapped_to_engine_owned_sblr_execution_proof,sblr.noncluster.extension_udr_connector_management.opensearch.builtin_function_surface_highlight.81589c8920,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-00897,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-01267,1267,project/src/parsers/compatibility/opensearch,builtin_function_surface:sort,PARSER_REMAP_ONLY,project/src/parsers/compatibility/opensearch/opensearch_dialect.cpp#kBuiltinSurfaces:sort,sblr;surface=SORT;SEARCH_AFTER;POINT_IN_TIME,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.extension_udr_connector_management.opensearch.builtin_function_surface_sort.8c4a5ac86d,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-00898,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-01268,1268,project/src/parsers/compatibility/opensearch,builtin_function_surface:analyzer,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/opensearch/opensearch_dialect.cpp#kBuiltinSurfaces:analyzer,parser_support_udr;surface=ANALYZER;TOKENIZER;NORMALIZER,mapped_to_engine_owned_sblr_execution_proof,sblr.noncluster.observability_metrics_tracing_events.opensearch.builtin_function_surface_analyzer.d0e5a3599b,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-00899,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-01269,1269,project/src/parsers/compatibility/opensearch,builtin_function_surface:security,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/opensearch/opensearch_dialect.cpp#kBuiltinSurfaces:security,parser_support_udr;surface=USER;ROLE;PERMISSION,mapped_to_engine_owned_sblr_execution_proof,sblr.noncluster.extension_udr_connector_management.opensearch.builtin_function_surface_security.33759bd4ec,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-00900,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-01270,1270,project/src/parsers/compatibility/opensearch,catalog_overlay_surface:indices,PARSER_REMAP_ONLY,project/src/parsers/compatibility/opensearch/opensearch_dialect.cpp#kCatalogSurfaces:indices,catalog_projection;surface=OPENSEARCH_INDICES,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.observability_metrics_tracing_events.opensearch.catalog_overlay_surface_indices.9b8baff54e,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-00901,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-01271,1271,project/src/parsers/compatibility/opensearch,catalog_overlay_surface:mappings,PARSER_REMAP_ONLY,project/src/parsers/compatibility/opensearch/opensearch_dialect.cpp#kCatalogSurfaces:mappings,catalog_projection;surface=OPENSEARCH_MAPPINGS,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.observability_metrics_tracing_events.opensearch.catalog_overlay_surface_mappings.21a90f8b0e,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-00902,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-01272,1272,project/src/parsers/compatibility/opensearch,catalog_overlay_surface:aliases,PARSER_REMAP_ONLY,project/src/parsers/compatibility/opensearch/opensearch_dialect.cpp#kCatalogSurfaces:aliases,catalog_projection;surface=OPENSEARCH_ALIASES,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.observability_metrics_tracing_events.opensearch.catalog_overlay_surface_aliases.0177b1eab8,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-00903,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-01273,1273,project/src/parsers/compatibility/opensearch,catalog_overlay_surface:templates,PARSER_REMAP_ONLY,project/src/parsers/compatibility/opensearch/opensearch_dialect.cpp#kCatalogSurfaces:templates,catalog_projection;surface=OPENSEARCH_TEMPLATES,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.observability_metrics_tracing_events.opensearch.catalog_overlay_surface_templates.2baa3d663d,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-00904,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-01274,1274,project/src/parsers/compatibility/opensearch,catalog_overlay_surface:ingest,PARSER_REMAP_ONLY,project/src/parsers/compatibility/opensearch/opensearch_dialect.cpp#kCatalogSurfaces:ingest,catalog_projection;surface=OPENSEARCH_PIPELINES,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.observability_metrics_tracing_events.opensearch.catalog_overlay_surface_ingest.8c965e062f,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-00905,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-01275,1275,project/src/parsers/compatibility/opensearch,catalog_overlay_surface:security,PARSER_REMAP_ONLY,project/src/parsers/compatibility/opensearch/opensearch_dialect.cpp#kCatalogSurfaces:security,catalog_projection;surface=OPENSEARCH_SECURITY,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.observability_metrics_tracing_events.opensearch.catalog_overlay_surface_security.bcc7013b49,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-00906,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-01276,1276,project/src/parsers/compatibility/opensearch,catalog_overlay_surface:cat,PARSER_REMAP_ONLY,project/src/parsers/compatibility/opensearch/opensearch_dialect.cpp#kCatalogSurfaces:cat,catalog_projection;surface=OPENSEARCH_CAT,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.observability_metrics_tracing_events.opensearch.catalog_overlay_surface_cat.8eb8812d55,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-00907,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-01277,1277,project/src/parsers/compatibility/opensearch,catalog_overlay_surface:tasks,PARSER_REMAP_ONLY,project/src/parsers/compatibility/opensearch/opensearch_dialect.cpp#kCatalogSurfaces:tasks,catalog_projection;surface=OPENSEARCH_TASKS,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.observability_metrics_tracing_events.opensearch.catalog_overlay_surface_tasks.8ea952017e,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-00908,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-01278,1278,project/src/parsers/compatibility/opensearch,catalog_overlay_surface:snapshots,PARSER_REMAP_ONLY,project/src/parsers/compatibility/opensearch/opensearch_dialect.cpp#kCatalogSurfaces:snapshots,catalog_projection;surface=OPENSEARCH_SNAPSHOTS,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.storage_import_export_backup_restore.opensearch.catalog_overlay_surface_snapshots.f3117fe747,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-00909,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-01279,1279,project/src/parsers/compatibility/opensearch,catalog_overlay_surface:plugins,PARSER_REMAP_ONLY,project/src/parsers/compatibility/opensearch/opensearch_dialect.cpp#kCatalogSurfaces:plugins,catalog_projection;surface=OPENSEARCH_PLUGINS,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.observability_metrics_tracing_events.opensearch.catalog_overlay_surface_plugins.e7ac689732,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-00910,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-01280,1280,project/src/parsers/compatibility/opensearch,diagnostic_surface:parse,PARSER_REMAP_ONLY,project/src/parsers/compatibility/opensearch/opensearch_dialect.cpp#kDiagnosticSurfaces:parse,parser;surface=OPENSEARCH.PARSE.INVALID_INPUT;OPENSEARCH.PARSE.UNSUPPORTED_SURFACE,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.observability_metrics_tracing_events.opensearch.diagnostic_surface_parse.f9858e1667,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-00911,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-01281,1281,project/src/parsers/compatibility/opensearch,diagnostic_surface:policy,ARCHITECTURE_REFUSAL,project/src/parsers/compatibility/opensearch/opensearch_dialect.cpp#kDiagnosticSurfaces:policy,fail_closed;surface=OPENSEARCH.AUTHORITY.*,exact_architecture_refusal_no_execution_payload,sblr.refusal.opensearch.diagnostic_surface_policy.0c6b1c8d83,exact_fail_closed_refusal,stable_refusal_message_vector_no_provider_call,exact_architecture_refusal;no_provider_call;no_parser_or_compatibility_execution,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,p7_architecture_refusal_join,sblr_surface_fse_p7_execution_proof_gate,p3_architecture_refusal_preserved,architecture refusal remains exact fail-closed policy
FPR-P3-DECLARED-01282,1282,project/src/parsers/compatibility/opensearch,diagnostic_surface:udr,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/opensearch/opensearch_dialect.cpp#kDiagnosticSurfaces:udr,parser_support_udr;surface=OPENSEARCH.EMULATION.*,mapped_to_engine_owned_sblr_execution_proof,sblr.noncluster.observability_metrics_tracing_events.opensearch.diagnostic_surface_udr.f4d6e8b5b3,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-00912,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-01283,1283,project/src/parsers/compatibility/opensearch,diagnostic_surface:catalog,PARSER_REMAP_ONLY,project/src/parsers/compatibility/opensearch/opensearch_dialect.cpp#kDiagnosticSurfaces:catalog,catalog_projection;surface=OPENSEARCH.CATALOG_OVERLAY.READ_ONLY,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.observability_metrics_tracing_events.opensearch.diagnostic_surface_catalog.962ed76402,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-00913,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-01284,1284,project/src/parsers/compatibility/opensearch,diagnostic_surface:session,PARSER_REMAP_ONLY,project/src/parsers/compatibility/opensearch/opensearch_dialect.cpp#kDiagnosticSurfaces:session,sblr;surface=OPENSEARCH.SESSION.*,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.observability_metrics_tracing_events.opensearch.diagnostic_surface_session.81a6089e8e,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-00914,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-01285,1285,project/src/parsers/compatibility/opensearch,diagnostic_surface:transaction,PARSER_REMAP_ONLY,project/src/parsers/compatibility/opensearch/opensearch_dialect.cpp#kDiagnosticSurfaces:transaction,sblr;surface=OPENSEARCH.TRANSACTION.*,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.observability_metrics_tracing_events.opensearch.diagnostic_surface_transaction.66b5bcc7c0,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-00915,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
